time,temperature,altitude
1479758787,2.621966676,8029.48395961737
1479758788,2.666133122,8018.700228618807
1479758789,2.619442879,8008.802586958482
1479758791,2.617550032,7998.298616614127
1479758792,2.592943023,7988.151954570727
1479758793,2.574014559,7978.645205694047
1479758794,2.564550329,7967.943410668697
1479758795,2.550038511,7957.922307300876
1479758796,2.533002902,7947.5033684774535
1479758797,2.519122038,7938.613088923594
1479758798,2.499562643,7927.749748213762
1479758799,2.517860142,7918.56924379267
1479758801,2.495146006,7907.087211103579
1479758802,2.491360317,7896.973367403691
1479758803,2.483157992,7887.220839920548
1479758804,2.411860891,7877.660833830843
1479758805,2.445301117,7866.793456072235
1479758806,2.439622587,7856.012509103275
1479758807,2.414384681,7848.0604432286345
1479758808,2.400503837,7836.894177180271
1479758810,2.375265942,7826.035772495015
1479758811,2.332361539,7816.520851155699
1479758812,2.374634995,7805.032379304059
1479758813,2.368325523,7794.760581001938
1479758814,2.307754612,7785.270418315871
1479758815,2.289457158,7775.684926357411
1479758816,2.286302425,7764.268266163344
1479758817,2.229517249,7754.295133645719
1479758819,2.24276712,7744.801599489336
1479758820,2.238981442,7735.000401679594
1479758821,2.234564819,7725.51743893954
1479758822,2.172101165,7716.130816839926
1479758823,2.179041568,7705.2361561273065
1479758824,2.182196298,7695.592611188382
1479758825,2.139291991,7685.631471184344
1479758826,2.133613481,7675.796227179693
1479758828,2.151279957,7665.684441856298
1479758829,2.195446161,7655.9839563120695
1479758830,2.175886839,7645.661166078047
1479758831,2.136768209,7636.37729424725
1479758832,2.161375087,7626.481713830646
1479758833,2.156327522,7616.409606036737
1479758834,1.532955478,7600.19310525935
1479758835,2.18787481,7597.200015769944
1479758836,2.167684544,7587.31001451255
1479758838,2.153803739,7577.60810355861
1479758839,2.163267924,7567.331294868927
1479758840,2.185351027,7557.770228992784
1479758841,2.174624948,7547.597683447268
1479758842,2.204279405,7536.095741846468
1479758843,2.254124154,7527.590112549835
1479758844,2.205541297,7517.059993028975
1479758845,2.225731572,7507.980235621217
1479758847,2.252231315,7497.9089512530845
1479758848,2.201124675,7486.914601743862
1479758849,2.15948225,7478.242498880376
1479758850,2.182196298,7468.476436833269
1479758851,2.207434135,7457.175499838391
1479758852,2.209326973,7447.696532657392
1479758853,2.182196298,7437.697245742733
1479758854,2.217529272,7427.034715539703
1479758856,2.221945895,7416.571430231415
1479758857,2.255386047,7405.427491291259
1479758858,2.221314949,7395.722386829322
1479758859,2.225100626,7385.9994072816335
1479758860,2.253493207,7377.547456316352
1479758861,2.217529272,7367.2561281651215
1479758862,2.208696027,7357.746847296963
1479758863,2.203017513,7346.254331201999
1479758865,2.228886303,7335.558933703607
1479758866,2.225731572,7325.913398470409
1479758867,2.223207787,7315.524981039343
1479758868,2.190398594,7305.507899127893
1479758869,2.233302926,7296.927190619557
1479758870,2.231410087,7286.452226701025
1479758871,2.258540778,7277.357983739748
1479758872,2.249707529,7267.661710618289
1479758873,2.230779141,7258.018662042807
1479758875,2.240874281,7246.270256157695
1479758876,2.231410087,7237.6406421365755
1479758877,2.236457657,7228.1890426487735
1479758878,2.235826711,7219.262187608816
1479758879,2.252231315,7209.489061248329
1479758880,2.266112136,7199.6953692715615
1479758882,2.240874281,7190.475251363518
1479758883,2.215005488,7180.591887837829
1479758884,2.177148731,7170.896801780436
1479758885,2.142446719,7161.353064009869
1479758886,2.151910902,7151.544151670423
1479758887,2.169577382,7142.62425492904
1479758888,2.127304027,7132.567155826524
1479758889,2.143077664,7123.009028291075
1479758890,2.12541119,7112.952299406286
1479758892,2.137399154,7102.835428097329
1479758893,2.137399154,7093.691030069844
1479758894,2.14938712,7084.267641509643
1479758895,2.12541119,7074.040161807541
1479758896,2.137399154,7064.19028896177
1479758897,2.133613481,7055.179569269574
1479758898,2.097018651,7045.004001195426
1479758899,2.127934972,7033.825431617646
1479758901,2.141815773,7025.77952828
1479758902,2.102066213,7015.671334235361
1479758903,2.119732682,7005.216029288589
1479758904,2.097649596,6995.008996478151
1479758905,2.067995176,6986.663447661529
1479758906,2.067995176,6977.196005373909
1479758907,2.088185418,6967.313745682346
1479758908,2.122256463,6958.458126471654
1479758910,2.093863925,6948.756871427708
1479758911,2.067364231,6937.559317355677
1479758912,2.083768802,6927.8680630335075
1479758913,2.110268502,6918.523485240003
1479758914,2.057900056,6908.945629690599
1479758915,2.097018651,6900.1491816004855
1479758916,2.111530392,6892.159510185738
1479758917,2.091971089,6883.099172285554
1479758919,2.091971089,6874.561129669615
1479758920,2.091971089,6864.063960459935
1479758921,2.105220939,6855.082683727895
1479758922,2.104589994,6845.432098928919
1479758923,2.09449487,6835.399182894289
1479758924,2.089447309,6825.325028358602
1479758925,2.054745332,6817.143254808609
1479758926,2.056638167,6807.670772742174
1479758927,2.063578561,6797.181182172826
1479758929,2.057269112,6788.573520088539
1479758930,2.061685726,6778.673676144412
1479758931,2.055376277,6769.541306138497
1479758932,2.047804938,6760.216651104958
1479758933,2.039602655,6749.723258161634
1479758934,2.013102978,6739.96682565465
1479758935,2.022567148,6730.767522093061
1479758936,2.012472034,6720.757837349884
1479758938,2.006162588,6711.526452651844
1479758939,1.963889313,6703.1017696855415
1479758940,1.979031976,6693.18626938168
1479758941,1.991650864,6683.789688300116
1479758942,2.011210144,6675.238249734539
1479758943,2.035816987,6665.416130107529
1479758944,2.02824565,6655.880258526231
1479758945,2.035186042,6647.271718377568
1479758947,2.030769429,6637.562685298595
1479758948,2.035186042,6627.827257614037
1479758949,2.057269112,6618.504414936848
1479758950,2.039602655,6608.007887259177
1479758951,1.999222198,6597.811303761118
1479758952,2.052221552,6588.781315993634
1479758953,2.042126435,6579.089020034662
1479758954,2.0402336,6569.109631671818
1479758955,2.037078876,6559.419799302879
1479758957,2.04149549,6550.506403559259
1479758958,2.047173993,6541.589334863675
1479758959,2.057269112,6532.159640330865
1479758960,2.034555097,6522.71124972227
1479758961,2.038971711,6513.7287214957105
1479758962,2.042126435,6504.294937332699
1479758963,2.02824565,6495.415384030377
1479758964,2.029507539,6486.2812712321975
1479758966,2.052852497,6477.504908781448
1479758967,2.032662263,6467.35890292393
1479758968,2.030769429,6458.4427034703185
1479758969,2.056007222,6448.784632030169
1479758970,2.067995176,6439.3267787311925
1479758971,2.053483442,6431.4032442983225
1479758972,2.081245022,6421.797645349536
1479758973,2.089447309,6411.523041170316
1479758975,2.069888011,6403.675965326278
1479758976,2.111530392,6392.503254839554
1479758977,2.17273211,6384.35131264932
1479758978,2.144339555,6375.169482256664
1479758979,2.130458754,6365.796695852594
1479758980,2.167684544,6355.900479891519
1479758981,2.164529816,6346.899859168523
1479758982,2.144339555,6336.796344972026
1479758984,2.1310897,6328.230028923499
1479758985,2.177779677,6319.198473297205
1479758986,2.203017513,6309.885338401778
1479758987,2.226362518,6300.807170712782
1479758988,2.262326457,6289.245072130485
1479758989,2.308385559,6281.434186841761
1479758990,2.303968932,6272.876216207616
1479758991,2.318480708,6263.821556866373
1479758992,2.366432681,6253.658835173963
1479758994,2.34687332,6245.082835796769
1479758995,2.387253941,6235.069424683214
1479758996,2.401134784,6225.496242064357
1479758997,2.42006321,6216.898099979582
1479758998,2.407444259,6207.570180563322
1479758999,2.419432262,6197.944279670875
1479759000,2.486312732,6188.2582368699805
1479759001,2.501455487,6178.92172849107
1479759003,2.476217563,6170.728028042875
1479759004,2.512181607,6160.278897426564
1479759005,2.487574628,6151.388878722006
1479759006,2.540574284,6142.49650674178
1479759007,2.533633851,6134.093111871436
1479759008,2.558871791,6123.5945297336875
1479759009,2.60051441,6113.941610424095
1479759010,2.676228313,6106.503280200501
1479759012,2.656668881,6096.85697756397
1479759013,2.696418698,6086.896631823889
1479759014,2.723549536,6076.729435724446
1479759015,2.714085289,6068.159352404873
1479759016,2.714716239,6058.591774607557
1479759017,2.743108983,6049.489372270495
1479759018,2.755727983,6040.463701253189
1479759019,2.789799293,6032.017433216402
1479759020,2.78348979,6021.812491162731
1479759022,2.830180122,6012.749235911586
1479759023,2.839644381,6003.839089284047
1479759024,2.854156248,5993.791341833814
1479759025,2.864882412,5984.342364638229
1479759026,2.866775264,5975.539068804152
1479759027,2.895799009,5966.308376401874
1479759028,2.900846618,5956.5002794721295
1479759029,2.946275111,5948.201949207236
1479759031,2.9178823,5938.8640715645015
1479759032,2.909048983,5929.726217018098
1479759033,2.95447748,5919.771536416418
1479759034,2.950691771,5909.464681757912
1479759035,2.982239351,5900.1229107825275
1479759036,2.986025062,5889.6098097341455
1479759037,3.004322664,5880.672018722551
1479759038,2.995489338,5871.638340037076
1479759040,2.986025062,5862.279306597979
1479759041,3.008108375,5852.788499882161
1479759042,3.023882175,5843.863715715204
1479759043,3.018834559,5833.555963033359
1479759044,3.028929791,5824.70864898408
1479759045,3.03776312,5814.7631908041
1479759046,3.052905973,5805.539292328343
1479759047,3.065525018,5796.203749796208
1479759049,3.055429782,5785.955609698867
1479759050,3.092655973,5777.008752979491
1479759051,3.070572637,5767.54003511482
1479759052,3.098965498,5758.606537169195
1479759053,3.10906074,5749.104553129509
1479759054,3.097703593,5740.227031470204
1479759055,3.107798835,5731.321275210823
1479759056,3.134929803,5721.56674483703
1479759057,3.16837031,5711.8980188081405
1479759059,3.159536967,5703.558123950439
1479759060,3.157013155,5693.812313375151
1479759061,3.167739356,5683.789463765141
1479759062,3.1765727,5675.381087731126
1479759063,3.155120296,5665.1963472413845
1479759064,3.156382202,5657.655088264793
1479759065,3.212537037,5647.182717402051
1479759066,3.267430001,5636.972381349595
1479759068,3.26553714,5628.863486903647
1479759069,3.258596648,5619.289585261096
1479759070,3.287620525,5609.099315871339
1479759071,3.330525405,5600.20069060941
1479759073,3.305287238,5579.008478805721
1479759075,3.358287398,5568.647437381238
1479759076,3.355132626,5559.473486296571
1479759077,3.371537443,5550.145490845782
1479759078,3.419490004,5540.295158842637
1479759079,3.44409725,5532.266526046915
1479759080,3.449775846,5522.699733237932
1479759081,3.447882981,5512.612804000113
1479759082,3.505299918,5502.789152700469
1479759084,3.469335458,5492.949982092126
1479759085,3.51350234,5482.818683122794
1479759086,3.524859542,5473.89903731853
1479759087,3.556407333,5463.689432783824
1479759088,3.589848004,5454.359985466159
1479759089,3.616979124,5446.324800437491
1479759090,3.596788522,5437.406482400176
1479759091,3.625812514,5427.868090490279
1479759093,3.700265406,5418.266746183457
1479759094,3.699003492,5409.3075761643995
1479759095,3.771563576,5400.8615937627765
1479759096,3.786706558,5390.901565945285
1479759097,3.762099214,5381.38444147251
1479759098,3.775980279,5372.10922025075
1479759099,3.791754219,5363.427602172669
1479759100,3.847278511,5354.599076795668
1479759101,3.859266715,5345.602276417783
1479759103,3.842861805,5337.246109204818
1479759104,3.904064756,5326.942821418648
1479759105,3.919207761,5318.445555388767
1479759106,3.912898175,5309.725507939969
1479759107,3.952017615,5299.874446687718
1479759108,3.990506112,5290.1753116415275
1479759109,4.019530237,5281.280733977561
1479759110,4.003125296,5272.384894465089
1479759112,4.02647079,5263.017187498823
1479759113,4.04981629,5254.299462767485
1479759114,4.060542604,5244.350865885135
1479759115,4.10029307,5235.93182006626
1479759116,4.109757469,5226.564649639644
1479759117,4.105971709,5217.48984728814
1479759118,4.126793391,5209.297429206214
1479759119,4.157710443,5199.083001302199
1479759121,4.217651697,5189.79311851057
1479759122,4.205032482,5180.939703630604
1479759123,4.220806501,5171.056032672517
1479759124,4.242890132,5162.705863716517
1479759125,4.264342808,5153.86869686508
1479759126,4.259295119,5145.422831790012
1479759129,4.282640683,5124.145996082909
1479759130,4.298414716,5115.089463446784
1479759131,4.312926829,5106.68801785235
1479759132,4.341951062,5097.1842518908525
1479759133,4.372868191,5088.799025286469
1479759134,4.367189534,5079.3767046228895
1479759135,4.372868191,5070.156956067527
1479759137,4.382332621,5061.397807112626
1479759138,4.399999559,5052.558847093736
1479759139,4.382963583,5043.342659815353
1479759140,4.376653963,5034.019721999008
1479759141,4.429023821,5025.584659227687
1479759142,4.441643069,5016.606094409275
1479759143,4.459310019,5006.239083424633
1479759144,4.487703339,4997.910125870294
1479759145,4.485179488,4988.499751161078
1479759147,4.480762749,4979.743995524303
1479759148,4.519882447,4970.604061265258
1479759149,4.531870745,4961.773295959611
1479759150,4.511679928,4953.171186089654
1479759151,4.55079964,4943.211476430668
1479759152,4.606324423,4934.412081511124
1479759153,4.570359502,4926.321930226928
1479759154,4.613265023,4917.45342469553
1479759156,4.645444177,4907.513835279402
1479759157,4.716743131,4898.834824188729
1479759158,4.658063457,4890.3631984387175
1479759159,4.686456843,4880.182396946919
1479759160,4.709802523,4871.394249445657
1479759161,4.712957345,4862.704294344119
1479759162,4.73062435,4853.8168408646525
1479759163,4.753970042,4844.346688810554
1479759165,4.736303032,4836.265070587768
1479759166,4.78362539,4827.555509713413
1479759167,4.80381627,4818.143023331613
1479759168,4.819590399,4810.502162136516
1479759169,4.833471635,4800.5623737013375
1479759170,4.858079286,4792.092495581746
1479759171,4.89341336,4783.682800773822
1479759172,4.872591493,4774.375893375356
1479759174,4.885841772,4765.134345775354
1479759175,4.909187506,4756.008782311132
1479759176,4.941997737,4747.526308868801
1479759177,4.950200297,4737.8005169193275
1479759178,4.957140925,4729.186074215788
1479759179,4.979855712,4719.968841449452
1479759180,4.991213108,4710.92998492741
1479759181,4.984272477,4702.320945823092
1479759182,5.005725338,4693.922478912566
1479759184,5.032225938,4684.651826811176
1479759185,5.053047844,4675.884706824319
1479759186,5.039166573,4667.298263782759
1479759187,5.05178591,4658.464853837286
1479759188,5.059988481,4649.8632286039065
1479759189,5.089643934,4640.381435643634
1479759190,5.078917492,4631.317521869954
1479759191,5.087751032,4621.2690858007045
1479759193,5.108572951,4612.514284495832
1479759194,5.123716169,4604.003557864191
1479759195,5.143907129,4594.969668460377
1479759196,5.139490356,4586.694719637686
1479759197,5.128763908,4576.996238208056
1479759198,5.161574224,4568.317207777749
1479759199,5.160943256,4558.908373591228
1479759200,5.191229712,4549.504180637807
1479759202,5.182396161,4540.375931083501
1479759203,5.212682624,4531.287364840864
1479759204,5.213944561,4523.681844648454
1479759205,5.228456828,4515.425783337727
1479759206,5.243600067,4506.101569270191
1479759207,5.276410426,4498.206468934171
1479759208,5.257481371,4489.665610205084
1479759209,5.263791055,4481.060407640798
1479759211,5.28335108,4472.2299827948955
1479759212,5.275148489,4463.083576229634
1479759213,5.28335108,4454.735482564043
1479759214,5.295339485,4444.446946740696
1479759215,5.321209206,4436.252668473026
1479759216,5.342031182,4428.587426958271
1479759217,5.347078934,4419.542658018319
1479759218,5.377365456,4411.318540687047
1479759219,5.366008009,4402.896994394418
1479759221,5.364115101,4395.134571556766
1479759222,5.37357964,4385.903158615969
1479759223,5.363484132,4377.616904259688
1479759224,5.367269947,4369.054651716353
1479759225,5.417747501,4359.635423331034
1479759226,5.413961683,4351.508962405991
1479759227,5.41900944,4343.164815190656
1479759228,5.449295987,4334.457905755597
1479759230,5.43920047,4326.591716289244
1479759231,5.456236655,4318.005888404288
1479759232,5.454974715,4308.926043345622
1479759233,5.460653444,4300.277929716918
1479759234,5.455605685,4290.88316431993
1479759235,5.469487024,4283.445245539224
1479759236,5.476427694,4274.928438328519
1479759237,5.485261275,4266.06656366917
1479759239,5.517440756,4258.231552057769
1479759240,5.543941514,4250.3019310900345
1479759241,5.517440756,4241.986042725628
1479759242,5.542048602,4233.76073993442
1479759243,5.614610242,4225.283471818257
1479759244,5.605776648,4216.955228760766
1479759245,5.591895288,4208.977681191878
1479759246,5.612717329,4199.501843954611
1479759247,5.646789772,4192.476070863777
1479759249,5.623443837,4183.518367348195
1479759250,5.631015491,4176.066688693114
1479759251,5.679600285,4168.071122134141
1479759252,5.682124171,4160.153348297979
1479759253,5.678338342,4152.027401543055
1479759254,5.718089557,4143.37019446028
1479759255,5.721244416,4135.137552109642
1479759256,5.731339966,4126.711822023492
1479759258,5.755947873,4118.165909138392
1479759259,5.749638153,4109.286927156791
1479759260,5.76982926,4100.642233119252
1479759261,5.79191329,4092.84079144727
1479759262,5.804532738,4084.9912856730734
1479759263,5.801377876,4076.431735618098
1479759264,5.851855684,4068.567167803805
1479759265,5.879618491,4060.804738996696
1479759267,5.860689304,4052.6916481413646
1479759268,5.887821141,4044.2173062947477
1479759269,5.908643254,4036.1899003838917
1479759270,5.91369104,4027.252317987055
1479759271,5.935144133,4018.7835919879944
1479759272,5.984991046,4010.9686823319935
1479759273,5.978050335,4002.5156428766277
1479759274,6.035468962,3994.461470102251
1479759276,6.058184034,3986.933248304231
1479759277,6.049350395,3979.0475258795705
1479759278,6.05755306,3970.7279108184302
1479759279,6.080899112,3962.7672212975885
1479759280,6.103614196,3954.2561089661976
1479759281,6.092887628,3945.9350539354564
1479759282,6.125698312,3937.3614330146447
1479759283,6.164187783,3928.9287917500988
1479759284,6.136424884,3921.547591014605
1479759286,6.157247058,3913.411451752727
1479759287,6.19889142,3904.8832932374935
1479759288,6.222868486,3897.565423703534
1479759289,6.205201174,3889.7697936651675
1479759290,6.225392388,3881.2681082241616
1479759291,6.243059705,3873.9181591975357
1479759292,6.245583608,3865.9900052597077
1479759293,6.259465074,3857.5413687880937
1479759295,6.328872438,3849.253359369919
1479759296,6.289751917,3841.3885812714507
1479759297,6.301740462,3833.097766790139
1479759298,6.294799725,3825.4710087523636
1479759299,6.294168749,3817.1816970712825
1479759300,6.335182201,3809.5292522969394
1479759301,6.323193652,3800.5917416308803
1479759302,6.373671767,3793.0803349767084
1479759304,6.364838094,3784.5558929678737
1479759305,6.385029347,3775.863581496902
1479759306,6.371778837,3768.2340381377217
1479759307,6.38439837,3759.958742823488
1479759308,6.409637442,3752.2523110761103
1479759309,6.434876521,3744.551357223798
1479759310,6.424149911,3736.958030471171
1479759311,6.42856675,3728.9990685772354
1479759312,6.420364049,3720.3665395274948
1479759314,6.438031406,3713.0517834502025
1479759315,6.496081319,3705.0799482618677
1479759316,6.491664476,3696.81609308887
1479759317,6.494819364,3689.020030755062
1479759318,6.504284027,3680.764825950224
1479759319,6.497343274,3673.724864940101
1479759320,6.485354701,3666.124902618314
1479759321,6.509962825,3657.7131749967593
1479759323,6.521951401,3650.392377437849
1479759324,6.535201934,3643.0605994288126
1479759325,6.544035624,3635.2027811992593
1479759326,6.540880734,3626.9059393598072
1479759327,6.534570956,3619.195451740372
1479759328,6.555393226,3611.1009772980397
1479759329,6.568643764,3602.4381852929437
1479759330,6.591989955,3595.2965226449523
1479759332,6.578739414,3587.4590189818628
1479759333,6.598299738,3579.054372131126
1479759334,6.624169851,3571.5112836224434
1479759335,6.622907894,3563.515078719509
1479759336,6.631741593,3555.641356683045
1479759337,6.68158891,3548.4544993103045
1479759338,6.710613944,3540.2780489213765
1479759339,6.689160657,3532.0779298487905
1479759341,6.701780237,3524.492282193678
1479759342,6.739008008,3516.1621884124834
1479759343,6.737746049,3508.5943330825758
1479759344,6.744686822,3501.0139521801902
1479759345,6.788855387,3492.5075587894535
1479759346,6.833023976,3485.194936192951
1479759347,6.813463598,3476.904939249682
1479759348,6.819773397,3469.27805722192
1479759349,6.812832618,3460.9704335790157
1479759351,6.824821236,3452.7166893332906
1479759352,6.811570659,3444.5335843341672
1479759353,6.875930626,3436.215523900617
1479759354,6.884764351,3428.781870101884
1479759355,6.89801494,3420.918630600485
1479759356,6.911896511,3413.435451170597
1479759357,6.913789453,3405.4524679408933
1479759358,6.925778085,3396.8600019267906
1479759360,6.939659661,3388.82628562022
1479759361,6.969946744,3380.6050824200283
1479759362,7.012853463,3371.7091764109355
1479759363,6.98004244,3363.5959712985277
1479759364,7.003388743,3355.6629487860046
1479759365,7.005281687,3347.5738832321367
1479759366,7.023580146,3339.4109322262666
1479759367,7.030520941,3331.80334234616
1479759369,7.050081368,3323.94081809435
1479759370,7.094250091,3315.982788390662
1479759371,7.089202236,3308.3439156588647
1479759372,7.1220133,3299.7765163065415
1479759373,7.134632943,3291.266162938846
1479759374,7.134632943,3282.872698984116
1479759375,7.151038482,3275.0085597721336
1479759376,7.185111535,3267.5029155900993
1479759378,7.164920094,3259.4055145186503
1479759379,7.173122866,3251.8802030582956
1479759380,7.168075007,3243.390872764481
1479759381,7.181956622,3235.959268535269
1479759382,7.211612807,3227.4495366792544
1479759383,7.236852122,3219.4466137745258
1479759384,7.231804258,3211.02417176179
1479759385,7.243161952,3202.5634387746686
1479759386,7.274080125,3195.257065760503
1479759388,7.256412596,3186.5557056161633
1479759389,7.293640607,3178.4798139361083
1479759390,7.294902574,3170.7234323520024
1479759391,7.285437824,3161.870898446381
1479759392,7.310046177,3154.0752587996976
1479759393,7.334654537,3145.9858552079822
1479759394,7.332761586,3138.400872995917
1479759395,7.327713716,3129.453560313057
1479759397,7.34538126,3121.613554730473
1479759398,7.395859975,3113.0576759671967
1479759399,7.387657182,3104.7246753719737
1479759400,7.396490959,3096.34159446173
1479759401,7.400907848,3088.2410092925857
1479759402,7.400907848,3080.604443748678
1479759403,7.422361313,3072.3873628643196
1479759404,7.442552813,3064.5612356459824
1479759406,7.484828783,3056.4764540909164
1479759407,7.433088047,3048.741777579715
1479759408,7.438135922,3041.1128310733984
1479759409,7.433088047,3032.94704986515
1479759410,7.458958411,3025.1553561640903
1479759411,7.465268257,3016.833528070667
1479759412,7.503758329,3009.3415336863836
1479759413,7.491769616,3001.7962171773615
1479759414,7.508175224,2994.0307411680187
1479759416,7.503127344,2986.560606205654
1479759417,7.513854088,2978.3251250051762
1479759418,7.508806209,2970.3585047784945
1479759419,7.538462507,2963.259769514494
1479759420,7.53278364,2955.23689291106
1479759421,7.534676596,2947.169358868261
1479759422,7.521425909,2938.9224124294487
1479759423,7.590834292,2930.209920520596
1479759425,7.585155422,2921.8501807589782
1479759426,7.573797684,2912.695864202098
1479759427,7.599668091,2904.628648506412
1479759428,7.607870904,2896.3439557791426
1479759429,7.647623011,2888.8102234646285
1479759430,7.618597661,2880.728751790688
1479759431,7.653301885,2872.5809557653774
1479759432,7.681696261,2865.090221992563
1479759434,7.697470918,2857.4318283188913
1479759435,7.679172316,2849.572561689063
1479759436,7.705042755,2841.3721944548597
1479759437,7.73848504,2833.555414840521
1479759438,7.717031497,2824.9595882276844
1479759439,7.739747014,2816.6003755113416
1479759441,7.775082273,2801.2782277022634
1479759442,7.797797805,2794.0486081188283
1479759443,7.841335925,2786.286950040456
1479759445,7.810417548,2778.418942796183
1479759446,7.84007395,2770.2626232949333
1479759447,7.841966912,2762.4816952778638
1479759448,7.863420487,2754.2206742782364
1479759449,7.88108814,2746.403798289124
1479759450,7.877302214,2737.9944133305034
1479759451,7.910113579,2730.7208473987266
1479759452,7.912006543,2722.8271653164047
1479759453,7.934091123,2715.336540611017
1479759455,7.934722111,2707.1845235396468
1479759456,7.936615075,2700.230274710295
1479759457,7.983939196,2692.5584597637207
1479759458,7.974474369,2684.652590090256
1479759459,7.996558965,2676.5857248179746
1479759460,8.018012579,2668.8861682136703
1479759461,8.034418286,2661.4311701947445
1479759462,8.024322466,2654.8277284946744
1479759464,8.070384656,2646.2131671169627
1479759465,8.132852598,2638.8542051768236
1479759466,8.090576309,2630.4997936230066
1479759467,8.097517191,2622.3376274596158
1479759468,8.143579421,2614.4170441622264
1479759469,8.140424473,2606.3188637911735
1479759470,8.151782286,2598.5800187859786
1479759471,8.188379696,2590.8939128088678
1479759473,8.197844545,2583.011995978035
1479759474,8.197844545,2575.496886047673
1479759475,8.230025042,2567.4958329481087
1479759476,8.264098523,2559.0533250469452
1479759477,8.255895647,2550.955651757671
1479759478,8.279873287,2543.8381183998863
1479759479,8.305743906,2534.6051664699844
1479759480,8.342341381,2527.8009347582993
1479759481,8.333507506,2519.734944810116
1479759483,8.371366976,2511.7014691675286
1479759484,8.431942161,2503.541221599393
1479759485,8.403547537,2496.00819913781
1479759487,8.411119436,2482.4775968942486
1479759488,8.428787202,2475.063729952657
1479759489,8.437621087,2466.892251697711
1479759490,8.455288858,2459.179041151583
1479759491,8.498827311,2451.814906756219
1479759492,8.484314491,2443.9452800330328
1479759493,8.526590974,2435.808594211456
1479759495,8.522805019,2427.959723663247
1479759496,8.531638913,2420.3801752141153
1479759497,8.572022441,2411.731429898129
1479759498,8.58527329,2404.1422791054865
1479759499,8.578963361,2394.9685917880925
1479759500,8.59410719,2386.7148017146246
1479759501,8.649003593,2378.5356610967356
1479759502,8.633859754,2370.729893304735
1479759504,8.646479619,2363.041914996269
1479759505,8.664147434,2355.812241120424
1479759506,8.703269036,2343.5551367363005
1479759507,8.727877795,2335.841840003537
1479759509,8.737973698,2327.2818698686824
1479759510,8.754379543,2319.7157566657625
1479759511,8.760058491,2310.9824213388274
1479759512,8.805490081,2302.903411383726
1479759513,8.802335109,2295.283700715743
1479759514,8.823788923,2286.2767526857715
1479759515,8.849659706,2278.691092306355
1479759516,8.847135727,2271.0818664785184
1479759517,8.866065572,2262.532838508596
1479759519,8.915914186,2253.7193095666953
1479759520,8.953773912,2245.465773860953
1479759521,8.959452872,2237.5404765065614
1479759522,9.005515564,2228.6556684226016
1479759523,9.035172379,2220.2139170929368
1479759524,9.042744333,2211.267913882235
1479759525,9.04653031,2201.6642817842076
1479759526,9.079973118,2193.9416893199523
1479759528,9.086283083,2186.047138399197
1479759529,9.108998962,2178.838147858696
1479759530,9.148120767,2169.4391555587426
1479759531,9.179039625,2158.631400226579
1479759532,9.167050679,2151.154929241915
1479759533,9.202386525,2142.465186764959
1479759535,9.244032364,2134.7163523051568
1479759536,9.257914314,2126.705209531836
1479759537,9.268641277,2118.338053156607
1479759538,9.288833212,2110.2276011718277
1479759539,9.306501159,2101.684918402294
1479759540,9.328586097,2093.76596738465
1479759541,9.348147047,2086.0183359591683
1479759542,9.361398016,2078.653049561537
1479759544,9.381589972,2070.072211640887
1479759545,9.391685952,2062.9573442628534
1479759546,9.408091922,2055.2369888805842
1479759547,9.438379875,2046.616780188553
1479759548,9.460464847,2038.67021379192
1479759549,9.464250843,2031.1872270488238
1479759550,9.47687083,2022.6670601763326
1479759552,9.492014818,2010.430743813995
1479759553,9.529243797,2002.391136961749
1479759554,8.943677983,1999.7805635851546
1479759555,9.565841793,1985.995920249632
1479759556,9.587926798,1977.7941635123934
1479759557,9.5929748,1970.272786969661
1479759559,9.610642809,1961.2092683351657
1479759560,9.659229853,1952.0055440053693
1479759561,9.677528877,1944.404169815527
1479759562,9.673111871,1935.137877059984
1479759563,9.6933039,1927.3942730974304
1479759564,9.746308001,1919.5462495933825
1479759565,9.745676999,1911.870115927246
1479759566,9.739997987,1903.7035269210828
1479759568,9.786692099,1895.3900098275553
1479759569,9.814456178,1887.6792548210142
1479759570,9.823921207,1877.6993123317734
1479759571,9.844113272,1869.4371968554478
1479759572,9.876925387,1860.7944848671905
1479759573,9.891438443,1851.7612162783116
1479759574,9.89837947,1843.8768774059572
1479759575,9.925512582,1836.6995291106869
1479759577,9.921095563,1828.3120723782122
1479759578,9.979147828,1819.4540231551
1479759579,10.06244028,1811.794602478847
1479759580,10.04224816,1803.7179135240003
1479759581,10.04792719,1795.6569311419807
1479759582,10.08389441,1787.1605879272684
1479759583,10.14636381,1779.3849952645105
1479759584,10.12680268,1771.423876490182
1479759586,10.14951883,1763.6302644045354
1479759587,10.1867481,1755.5323017467163
1479759588,10.22208436,1747.7541379807299
1479759589,10.24038351,1739.8359954363332
1479759590,10.24290753,1731.5695306627458
1479759591,10.28139884,1723.6060563261344
1479759592,10.32430722,1716.178698270669
1479759593,10.3224142,1708.5316893256168
1479759595,10.32935526,1700.684909565869
1479759596,10.37794271,1693.1358321779262
1479759597,10.40949302,1685.2546259491646
1479759598,10.41138604,1676.7118403440254
1479759599,10.43347126,1669.344754453181
1479759600,10.44041233,1661.7513962714584
1479759601,10.45618749,1654.312252815951
1479759602,10.50098897,1646.9033671454672
1479759603,10.4940479,1639.5305740461263
