time,altitude,sound_time
1479755600,8336.560165,1380
1479755601,8341.996161,1380
1479755602,8347.297304,1380
1479755603,8353.363063,1380
1479755604,8357.672148,1380
1479755606,8363.809344,1380
1479755607,8369.140725,1380
1479755608,8386.127933,1380
1479755609,8393.101533,1380
1479755610,8399.658971,1380
1479755612,8399.658971,1380
1479755613,8404.384325,1380
1479755614,8412.544668,1380
1479755615,8417.045559,1380
1479755616,8421.838319,1380
1479755618,8426.209291,1380
1479755619,8432.341793,1380
1479755620,8442.516373,1380
1479755621,8442.516373,1380
1479755622,8446.997285,1380
1479755624,8451.963078,1380
1479755625,8456.154279,1380
1479755626,8467.075485,1380
1479755627,8472.406347,1380
1479755629,8477.276835,1380
1479755630,8483.708251,1380
1479755631,8483.708251,1380
1479755632,8494.609931,1380
1479755633,8499.471664,1380
1479755635,8503.519461,1380
1479755636,8508.318419,1380
1479755637,8511.880085,1380
1479755638,8521.88536,1380
1479755639,8521.88536,1380
1479755641,8526.499826,1380
1479755642,8530.875497,1380
1479755643,8534.813935,1380
1479755644,8547.576335,1380
1479755645,8554.732471,1380
1479755647,8561.924211,1380
1479755648,8569.143955,1380
1479755649,8569.143955,1380
1479755650,8578.98821,1380
1479755651,8583.223472,1380
1479755653,8588.558023,1380
1479755654,8595.147831,1380
1479755655,8601.669184,1380
1479755656,8612.909915,1380
1479755657,8618.413959,1380
1479755659,8618.413959,1380
1479755660,8625.748523,1380
1479755661,8637.754587,1380
1479755662,8644.682923,1380
1479755663,8650.999819,1380
1479755665,8658.372588,1380
1479755666,8664.90494,1380
1479755667,8670.173261,1380
1479755668,8674.437581,1380
1479755669,8678.976269,1380
1479755671,8685.462451,1380
1479755672,8692.254988,1380
1479755673,8706.544833,1380
1479755674,8711.704867,1380
1479755675,8716.697359,1380
1479755677,8716.697359,1380
1479755678,8720.992913,1380
1479755679,8729.83612,1380
1479755680,8735.373239,1380
1479755681,8739.449766,1380
1479755683,8744.214794,1380
1479755684,8749.978008,1380
1479755685,8762.710376,1380
1479755686,8762.710376,1380
1479755688,8768.51176,1380
1479755689,8773.791699,1380
1479755690,8779.042144,1380
1479755691,8791.404707,1380
1479755692,8796.133805,1380
1479755694,8799.981447,1380
1479755695,8803.593511,1380
1479755696,8803.593511,1380
1479755697,8816.047988,1380
1479755698,8819.116112,1380
1479755700,8824.942974,1380
1479755701,8830.64564,1380
1479755702,8830.64564,1380
1479755703,8842.009321,1380
1479755704,8848.959499,1380
1479755706,8856.682687,1380
1479755707,8865.634548,1380
1479755708,8870.47572,1380
1479755709,8881.441248,1380
1479755710,8881.441248,1380
1479755712,8889.255348,1380
1479755713,8896.079028,1380
1479755714,8911.339379,1380
1479755715,8917.500644,1380
1479755716,8922.014734,1380
1479755718,8927.75423,1380
1479755719,8934.172116,1380
1479755720,8939.220171,1380
1479755721,8945.612962,1390
1479755722,8950.614359,1380
1479755724,8956.369903,1390
1479755725,8962.716283,1380
1479755726,8970.591559,1380
1479755727,8975.041627,1380
1479755728,8979.469291,1390
1479755730,8979.469291,1380
1479755731,8982.128063,1390
1479755732,8989.561172,1380
1479755733,8994.762436,1380
1479755735,8998.332071,1380
1479755736,9001.909649,1390
1479755737,9007.909021,1380
1479755738,9013.472207,1380
1479755739,9018.764601,1380
1479755741,9024.014404,1380
1479755742,9031.351465,1680
1479755743,9039.109802,1380
1479755744,9052.056949,1380
1479755745,9059.066632,1390
1479755747,9064.479374,1380
1479755748,9064.479374,1380
1479755749,9070.051668,1380
1479755750,9081.033186,1380
1479755751,9088.122423,1380
1479755753,9093.924735,1380
1479755754,9097.587089,1380
1479755755,9110.110837,1390
1479755756,9115.142316,1390
1479755757,9115.142316,1390
1479755759,9122.151033,1680
1479755760,9129.136933,1390
1479755761,9138.890902,1390
1479755762,9145.514368,1390
1479755763,9151.823448,1390
1479755765,9157.900056,1390
1479755766,9163.871984,1390
1479755767,9168.211904,1380
1479755768,9174.036837,1390
1479755769,9178.605394,1390
1479755771,9184.774288,1380
1479755772,9190.482452,1390
1479755773,9202.600629,1380
1479755774,9209.224162,1390
1479755776,9209.224162,1390
1479755777,9214.771154,1390
1479755778,9220.322594,1390
1479755779,9233.776276,1390
1479755780,9238.573127,1390
1479755782,9245.287088,1390
1479755783,9251.035271,1380
1479755784,9256.802881,1390
1479755785,9262.276248,1380
1479755786,9268.62669,1390
1479755788,9274.838124,1380
1479755789,9281.974947,1390
1479755790,9290.374591,1390
1479755791,9304.546591,1380
1479755792,9310.78347,1390
1479755794,9315.791075,1390
1479755795,9315.791075,1380
1479755796,9325.445579,1390
1479755797,9332.079101,1390
1479755798,9338.633556,1680
1479755800,9343.331404,1380
1479755801,9348.289339,1380
1479755802,9359.283371,1390
1479755803,9359.283371,1390
1479755804,9366.347817,1380
1479755806,9371.939983,1380
1479755807,9379.647132,1380
1479755808,9396.559539,1390
1479755809,9406.047057,1390
1479755810,9416.376908,1390
1479755812,9425.503871,1380
1479755813,9425.503871,1380
1479755814,9434.393294,1390
1479755815,9440.723488,1380
1479755817,9447.042332,1390
1479755818,9452.960247,1390
1479755819,9459.269123,1380
1479755820,9468.687224,1390
1479755821,9474.894895,1380
1479755823,9474.894895,1390
1479755824,9481.677199,1380
1479755825,9487.931138,1390
1479755826,9498.088906,1380
1479755827,9502.558723,1390
1479755829,9506.816794,1390
1479755830,9514.943381,1380
1479755831,9521.902688,1380
1479755832,9529.891571,1390
1479755833,9535.994947,1390
1479755835,9543.232792,1380
1479755836,9547.424102,1390
1479755837,9557.354415,1390
1479755838,9561.332047,1390
1479755839,9565.112372,1390
1479755841,9565.112372,1390
1479755842,9569.664272,1380
1479755843,9579.369483,1380
1479755844,9582.90891,1390
1479755846,9587.467113,1390
1479755847,9591.419908,1390
1479755848,9594.539211,1390
1479755849,9598.933246,1390
1479755850,9602.80629,1390
1479755852,9606.523564,1390
1479755853,9611.428313,1390
1479755854,9617.524717,1380
1479755855,9624.740644,1380
1479755856,9627.79218,1390
1479755858,9633.250884,1390
1479755859,9638.786829,1390
1479755860,9642.934849,1390
1479755861,9651.106721,1380
1479755862,9658.831746,1380
1479755864,9667.341397,1380
1479755865,9675.812133,1380
1479755866,9694.121098,1380
1479755867,9699.118968,1380
1479755868,9699.118968,1380
1479755870,9703.785407,1380
1479755871,9707.986017,1380
1479755872,9718.633138,1380
1479755873,9724.129105,1380
1479755875,9730.39281,1380
1479755876,9737.434961,1390
1479755877,9742.629145,1390
1479755878,9746.817852,1390
1479755879,9752.038734,1390
1479755881,9757.128696,1390
1479755882,9761.970001,1380
1479755883,9766.383873,1380
1479755884,9775.577761,1390
1479755885,9783.257562,1390
1479755887,9789.110008,1390
1479755888,9789.110008,1380
1479755889,9800.806569,1380
1479755890,9806.634796,1380
1479755891,9809.447628,1380
1479755893,9814.034375,1380
1479755894,9818.091358,1380
1479755895,9825.95438,1390
1479755896,9825.95438,1390
1479755897,9831.861098,1390
1479755899,9834.919692,1390
1479755900,9838.557455,1380
1479755901,9847.586952,1390
1479755902,9851.254778,1390
1479755903,9854.134771,1390
1479755905,9857.429233,1380
1479755906,9857.429233,1390
1479755907,9865.376899,1390
1479755908,9869.375477,1380
1479755910,9874.915993,1390
1479755911,9880.685933,1380
1479755912,9884.804233,1390
1479755913,9897.46881,1390
1479755914,9897.46881,1380
1479755916,9903.329409,1390
1479755917,9910.077025,1390
1479755918,9918.07938,1380
1479755919,9932.077968,1390
1479755920,9936.816158,1390
1479755922,9942.206354,1380
1479755923,9947.877965,1380
1479755924,9953.076629,1390
1479755925,9958.5195,1390
1479755926,9963.909468,1380
1479755928,9967.72607,1390
1479755929,9972.470608,1390
1479755930,9982.905906,1380
1479755931,9989.627713,1390
1479755932,9996.81499,1390
1479755934,9996.81499,1390
1479755935,10005.0251,1380
1479755936,10017.93136,1390
1479755937,10024.68618,1380
1479755939,10030.19126,1390
1479755940,10034.65804,1390
1479755941,10038.89213,1390
1479755942,10046.6753,1380
1479755943,10050.53498,1380
1479755945,10055.88081,1380
1479755946,10060.99394,1380
1479755947,10065.93881,1390
1479755948,10078.29153,1390
1479755949,10084.85319,1390
1479755951,10091.49583,1380
1479755952,10091.49583,1390
1479755953,10102.78451,1390
1479755954,10108.28009,1380
1479755955,10115.14691,1390
1479755957,10120.82287,1390
1479755958,10128.04693,1390
1479755959,10138.88454,1390
1479755960,10145.11504,1380
1479755961,10145.11504,1390
1479755963,10149.69585,1380
1479755964,10155.34035,1390
1479755965,10164.00386,1380
1479755966,10170.35486,1390
1479755968,10177.20715,1390
1479755969,10185.22263,1380
1479755970,10194.27391,1390
1479755971,10201.45506,1390
1479755972,10209.22175,1380
1479755974,10217.13799,1390
1479755975,10222.66387,1390
1479755976,10225.67407,1390
1479755977,10238.77789,1380
1479755978,10246.26538,1390
1479755980,10246.26538,1380
1479755981,10254.00156,1390
1479755982,10266.39687,1390
1479755983,10270.9448,1390
1479755984,10275.21313,1380
1479755986,10281.36168,1390
1479755987,10288.45735,1380
1479755988,10301.3304,1390
1479755989,10301.3304,1390
1479755990,10306.5618,1380
1479755992,10310.81146,1390
1479755993,10314.99722,1380
1479755994,10324.45792,1390
1479755995,10328.18401,1390
1479755997,10333.49224,1390
1479755998,10338.72169,1390
1479755999,10338.72169,1390
1479756000,10347.6141,1390
1479756001,10352.45839,1390
1479756003,10357.44785,1390
1479756004,10363.87541,1380
1479756005,10368.19232,1380
1479756006,10377.47509,1390
1479756007,10377.47509,1380
1479756009,10382.58939,1390
1479756010,10387.8122,1380
1479756011,10397.39015,1390
1479756012,10401.1658,1390
1479756013,10405.75362,1390
1479756015,10412.30791,1380
1479756016,10419.10181,1380
1479756017,10426.33602,1390
1479756018,10434.82721,1390
1479756019,10445.80133,1390
1479756021,10455.79069,1390
1479756022,10461.91718,1390
1479756023,10471.79394,1390
1479756024,10475.61203,1390
1479756026,10481.13252,1390
1479756027,10481.13252,1380
1479756028,10487.5578,1380
1479756029,10500.61858,1390
1479756030,10505.85143,1390
1479756032,10510.79077,1390
1479756033,10517.37842,1390
1479756034,10529.44739,1390
1479756035,10529.44739,1380
1479756036,10536.33721,1380
1479756038,10542.05382,1380
1479756039,10548.32312,1380
1479756040,10565.87342,1390
1479756041,10574.3973,1390
1479756042,10581.5889,1390
1479756044,10587.79775,1380
1479756045,10587.79775,1380
1479756046,10599.94884,1390
1479756047,10601.79791,1390
1479756049,10607.49542,1390
1479756050,10612.96992,1380
1479756051,10617.80949,1390
1479756052,10627.62874,1390
1479756053,10633.47699,1390
1479756055,10633.47699,1380
1479756056,10638.56609,1390
1479756057,10646.99736,1390
1479756058,10652.75886,1380
1479756059,10660.61147,1390
1479756061,10668.84458,1380
1479756062,10677.05617,1390
1479756063,10685.39713,1380
1479756064,10692.03815,1380
1479756065,10696.1353,1390
1479756067,10701.09297,1380
1479756068,10706.62772,1390
1479756069,10715.66137,1390
1479756070,10721.88613,1390
1479756072,10727.07742,1380
1479756073,10727.07742,1390
1479756074,10732.15856,1390
1479756075,10748.54814,1380
1479756076,10757.694,1390
1479756078,10763.53807,1390
1479756079,10771.51388,1390
1479756080,10783.93435,1390
1479756081,10783.93435,1380
1479756082,10789.44852,1390
1479756084,10795.95071,1390
1479756085,10803.55908,1390
1479756086,10814.49341,1390
1479756087,10819.30258,1390
1479756088,10824.50429,1390
1479756090,10828.85367,1390
1479756091,10833.95787,1390
1479756092,10838.30182,1390
1479756093,10841.63971,1390
1479756095,10845.9184,1390
1479756096,10851.05784,1390
1479756097,10854.25753,1390
1479756098,10866.83056,1390
1479756099,10872.92096,1380
1479756101,10872.92096,1390
1479756102,10877.96993,1390
1479756103,10886.92381,1380
1479756104,10891.80066,1390
1479756105,10895.89047,1390
1479756107,10899.76046,1390
1479756108,10903.41122,1390
1479756109,10909.17014,1390
1479756110,10912.01651,1390
1479756112,10916.03157,1390
1479756113,10920.40307,1390
1479756114,10926.04591,1390
1479756115,10940.38112,1390
1479756116,10948.69831,1390
1479756118,10953.46146,1390
1479756119,10953.46146,1390
1479756120,10959.00886,1390
1479756121,10970.06797,1390
1479756122,10977.06255,1390
1479756124,10985.39717,1390
1479756125,10991.37102,1390
1479756126,10999.68416,1390
1479756127,11008.85167,1390
1479756128,11008.85167,1390
1479756130,11014.62583,1390
1479756131,11021.45067,1390
1479756132,11035.90989,1390
1479756133,11041.35134,1390
1479756135,11046.42362,1390
1479756136,11051.82908,1390
1479756137,11055.47446,1390
1479756138,11059.01295,1390
1479756139,11064.2907,1390
1479756141,11068.315,1390
1479756142,11072.41195,1390
1479756143,11081.34573,1390
1479756144,11086.03698,1390
1479756145,11089.7546,1390
1479756147,11089.7546,1390
1479756148,11095.5019,1390
1479756149,11102.63399,1390
1479756150,11105.99483,1390
1479756151,11109.42904,1390
1479756153,11115.17927,1390
1479756154,11120.86748,1390
1479756155,11129.32813,1390
1479756156,11135.61311,1390
1479756158,11143.49019,1390
1479756159,11151.15521,1390
1479756160,11156.27085,1390
1479756161,11168.02931,1390
1479756162,11176.37792,1390
1479756164,11180.83985,1390
1479756165,11186.68093,1390
1479756166,11192.16832,1390
1479756167,11197.0508,1390
1479756168,11202.37626,1390
1479756170,11206.58395,1390
1479756171,11211.20786,1390
1479756172,11226.53602,1390
1479756173,11233.88232,1390
1479756175,11233.88232,1390
1479756176,11241.59728,1390
1479756177,11247.7865,1390
1479756178,11259.96315,1390
1479756179,11266.52795,1390
1479756181,11272.84582,1390
1479756182,11278.0011,1390
1479756183,11282.70663,1390
1479756184,11286.90799,1390
1479756185,11291.88817,1390
1479756187,11297.55244,1390
1479756188,11304.64768,1390
1479756189,11313.97085,1390
1479756190,11318.88428,1390
1479756191,11322.09507,1390
1479756193,11326.44054,1390
1479756194,11326.44054,1390
1479756195,11336.20716,1390
1479756196,11341.96162,1390
1479756198,11347.013,1390
1479756199,11351.67429,1390
1479756200,11355.36566,1390
1479756201,11366.62683,1390
1479756202,11366.62683,1390
1479756204,11373.73553,1390
1479756205,11381.23523,1390
1479756206,11395.16431,1390
1479756207,11401.0318,1390
1479756208,11407.89649,1390
1479756210,11407.89649,1390
1479756211,11414.87894,1390
1479756212,11426.01667,1390
1479756213,11429.84011,1390
1479756215,11434.10983,1390
1479756216,11440.09842,1390
1479756217,11447.30937,1390
1479756218,11454.18046,1390
1479756219,11461.82166,1390
1479756221,11470.11592,1390
1479756222,11479.45696,1390
1479756223,11494.05541,1390
1479756224,11502.07453,1390
1479756225,11507.34086,1390
1479756227,11507.34086,1390
1479756228,11511.72809,1390
1479756229,11520.0189,1390
1479756230,11526.38634,1390
1479756232,11533.05345,1390
1479756233,11537.20684,1390
1479756234,11542.76562,1390
1479756235,11548.453,1390
1479756236,11552.75777,1390
1479756238,11557.5751,1390
1479756239,11563.12285,1390
1479756240,11573.03228,1390
1479756241,11578.22304,1390
1479756242,11585.33857,1390
1479756244,11592.02432,1390
1479756245,11599.51963,1390
1479756246,11604.58902,1390
1479756247,11610.87031,1390
1479756249,11616.45259,1390
1479756250,11623.4537,1390
1479756251,11630.80851,1390
1479756252,11642.93771,1390
1479756253,11651.52004,1390
1479756255,11651.52004,1390
1479756256,11657.60495,1390
1479756257,11671.21325,1390
1479756258,11677.38931,1390
1479756259,11684.86092,1390
1479756261,11692.65644,1390
1479756262,11698.50702,1390
1479756263,11702.53398,1390
1479756264,11708.7613,1390
1479756265,11714.25792,1390
1479756267,11718.2262,1390
1479756268,11721.60541,1390
1479756269,11734.44209,1390
1479756270,11738.95972,1390
1479756272,11744.6133,1400
1479756273,11744.6133,1390
1479756274,11750.34287,1390
1479756275,11765.95686,1390
1479756276,11775.04559,1390
1479756278,11781.6383,1390
1479756279,11788.88802,1390
1479756280,11797.12137,1390
1479756281,11803.05613,1390
1479756282,11803.05613,1390
1479756284,11810.44038,1390
1479756285,11815.44975,1390
1479756286,11833.29727,1390
1479756287,11839.16932,1390
1479756289,11846.96968,1390
1479756290,11853.55171,1390
1479756291,11862.59427,1390
1479756292,11867.14343,1390
1479756293,11875.68027,1390
1479756295,11882.22322,1390
1479756296,11887.27373,1390
1479756297,11900.42791,1390
1479756298,11905.59298,1390
1479756299,11913.39651,1390
1479756301,11913.39651,1390
1479756302,11919.20972,1390
1479756303,11931.80998,1390
1479756304,11935.54409,1390
1479756306,11942.3841,1390
1479756307,11946.08881,1390
1479756308,11951.33843,1390
1479756309,11961.33241,1390
1479756310,11961.33241,1400
1479756312,11965.26901,1390
1479756313,11969.54468,1390
1479756314,11980.02168,1390
1479756315,11987.25941,1390
1479756316,11991.33808,1400
1479756318,11997.52185,1390
1479756319,12002.56148,1390
1479756320,12007.20069,1390
1479756321,12014.06908,1400
1479756323,12020.59524,1400
1479756324,12027.21753,1400
1479756325,12032.21738,1400
1479756326,12045.18684,1400
1479756327,12051.99723,1390
1479756329,12051.99723,1390
1479756330,12058.92743,1390
1479756331,12072.4252,1390
1479756332,12078.12918,1390
1479756333,12085.17986,1390
1479756335,12090.60612,1390
1479756336,12096.95456,1390
1479756337,12104.73945,1390
1479756338,12111.5486,1390
1479756340,12119.42792,1400
1479756341,12127.93676,1400
1479756342,12133.40347,1400
1479756343,12142.48984,1400
1479756344,12148.63416,1400
1479756346,12153.8199,1400
1479756347,12153.8199,1400
1479756348,12163.58067,1390
1479756349,12168.61116,1390
1479756350,12172.92309,1390
1479756352,12177.60455,1400
1479756353,12182.91881,1390
1479756354,12189.72138,1390
1479756355,12197.15258,1390
1479756357,12201.2433,1400
1479756358,12208.41863,1390
1479756359,12215.4303,1390
1479756360,12226.7976,1390
1479756361,12233.60799,1390
1479756363,12233.60799,1390
1479756364,12239.43755,1390
1479756365,12254.59832,1390
1479756366,12261.06385,1390
1479756367,12269.72026,1390
1479756369,12276.60103,1390
1479756370,12286.61945,1390
1479756371,12292.71816,1390
1479756372,12302.35252,1390
1479756374,12305.55469,1390
1479756375,12314.65313,1390
1479756376,12321.60151,1400
1479756377,12334.00692,1390
1479756378,12341.8772,1390
1479756380,12346.62447,1390
1479756381,12346.62447,1390
1479756382,12354.66778,1390
1479756383,12361.97061,1390
1479756384,12366.95132,1390
1479756386,12373.57118,1390
1479756387,12378.76888,1390
1479756388,12390.14815,1390
1479756389,12390.14815,1400
1479756391,12396.06058,1400
1479756392,12401.13881,1400
1479756393,12409.90006,1400
1479756394,12421.05302,1400
1479756395,12428.45817,1390
1479756397,12434.423,1390
1479756398,12440.89021,1390
1479756399,12449.18859,1390
1479756400,12453.27974,1390
1479756401,12460.67476,1390
1479756403,12467.51908,1390
1479756404,12472.9734,1390
1479756405,12486.93497,1390
1479756406,12493.56755,1390
1479756408,12500.67699,1390
1479756409,12500.67699,1400
1479756410,12510.13287,1390
1479756411,12528.74688,1400
1479756412,12537.03694,1390
1479756414,12546.53729,1390
1479756415,12556.76057,1390
1479756416,12575.62334,1390
1479756417,12575.62334,1390
1479756418,12582.71418,1390
1479756420,12588.71127,1390
1479756421,12591.73119,1390
1479756422,12598.19719,1400
1479756423,12601.94781,1390
1479756425,12608.26353,1400
1479756426,12612.21623,1390
1479756427,12612.21623,1390
1479756428,12620.61482,1390
1479756429,12624.59443,1390
1479756431,12627.67458,1390
1479756432,12634.348,1390
1479756433,12634.40394,1400
1479756434,12646.77178,1390
1479756435,12652.34402,1390
1479756437,12652.34402,1390
1479756438,12655.12016,1390
1479756439,12665.21972,1390
1479756440,12668.10679,1390
1479756442,12673.79517,1390
1479756443,12678.36095,1390
1479756444,12682.62782,1390
1479756445,12687.77518,1390
1479756446,12693.4971,1390
1479756448,12696.6335,1390
1479756449,12701.52743,1390
1479756450,12711.03654,1390
1479756451,12713.19593,1390
1479756452,12716.40665,1390
1479756454,12720.04203,1390
1479756455,12720.04203,1390
1479756456,12728.99237,1390
1479756457,12730.83184,1390
1479756458,12736.65875,1390
1479756460,12742.40385,1390
1479756461,12746.27689,1390
1479756462,12758.0036,1390
1479756463,12758.0036,1390
1479756465,12763.19376,1390
1479756466,12766.16655,1390
1479756467,12772.49139,1390
1479756468,12781.72261,1390
1479756469,12785.65866,1390
1479756471,12790.71416,1390
1479756472,12797.30383,1390
1479756473,12801.70167,1390
1479756474,12806.91529,1390
1479756475,12810.15555,1390
1479756477,12814.87183,1390
1479756478,12819.76092,1390
1479756479,12827.79997,1390
1479756480,12831.72254,1390
1479756482,12836.49309,1390
1479756483,12836.49309,1390
1479756484,12840.27942,1390
1479756485,12848.22895,1390
1479756486,12851.59335,1390
1479756488,12854.15853,1390
1479756489,12859.96307,1390
1479756490,12867.04978,1390
1479756491,12867.04978,1390
1479756492,12870.75733,1390
1479756494,12876.56479,1390
1479756495,12881.70702,1390
1479756496,12889.4779,1390
1479756497,12894.1252,1390
1479756499,12897.84448,1390
1479756500,12897.84448,1390
1479756501,12902.55116,1390
1479756502,12913.9563,1390
1479756503,12920.58158,1390
1479756505,12925.78486,1390
1479756506,12928.84925,1390
1479756507,12937.75759,1390
1479756508,12937.75759,1390
1479756509,12940.63175,1390
1479756511,12944.7664,1390
1479756512,12949.12083,1390
1479756513,12958.33689,1390
1479756514,12961.59729,1390
1479756516,12965.56679,1390
1479756517,12969.2569,1390
1479756518,12969.2569,1390
1479756519,12978.57577,1390
1479756520,12983.45015,1390
1479756522,12987.42102,1390
1479756523,12991.2503,1390
1479756524,13002.24724,1390
1479756525,13004.73149,1390
1479756526,13009.13022,1390
1479756528,13009.13022,1390
1479756529,13013.03411,1390
1479756530,13022.74175,1390
1479756531,13027.53775,1390
1479756532,13029.42405,1390
1479756534,13033.66084,1390
1479756535,13038.49151,1390
1479756536,13043.02288,1390
1479756537,13046.5231,1390
1479756539,13051.04652,1390
1479756540,13055.73759,1390
1479756541,13059.73096,1390
1479756542,13068.76471,1390
1479756543,13072.29797,1390
1479756545,13076.26792,1390
1479756546,13076.26792,1390
1479756547,13085.1784,1390
1479756548,13092.29839,1390
1479756549,13095.38798,1390
1479756551,13099.76332,1390
1479756552,13103.30252,1390
1479756553,13110.00983,1390
1479756554,13115.60819,1390
1479756556,13115.60819,1390
1479756557,13121.91707,1390
1479756558,13126.77808,1390
1479756559,13140.64205,1390
1479756560,13143.96112,1390
1479756562,13149.84647,1390
1479756563,13158.22378,1390
1479756564,13162.72183,1390
1479756565,13166.28785,1390
1479756566,13172.58649,1390
1479756568,13178.238,1390
1479756569,13183.73232,1390
1479756570,13192.75064,1390
1479756571,13197.22986,1390
1479756572,13202.01952,1390
1479756574,13202.01952,1390
1479756575,13207.30934,1390
1479756576,13215.75742,1390
1479756577,13220.02282,1390
1479756579,13225.65097,1390
1479756580,13229.896,1390
1479756581,13233.82459,1390
1479756582,13238.65546,1390
1479756583,13244.93331,1390
1479756585,13251.47729,1390
1479756586,13257.90121,1390
1479756587,13268.63231,1390
1479756588,13276.34261,1390
1479756589,13279.68884,1390
1479756591,13288.68011,1390
1479756592,13292.15332,1390
1479756593,13300.90613,1390
1479756594,13304.89974,1390
1479756595,13311.57181,1390
1479756597,13316.30912,1390
1479756598,13322.90806,1390
1479756599,13336.96946,1390
1479756600,13342.48521,1390
1479756602,13342.48521,1390
1479756603,13348.84185,1390
1479756604,13358.91715,1390
1479756605,13368.03441,1390
1479756606,13375.68574,1390
1479756608,13381.52504,1390
1479756609,13385.49288,1390
1479756610,13394.62524,1390
1479756611,13400.42985,1390
1479756612,13407.03105,1390
1479756614,13415.31695,1390
1479756615,13420.4108,1390
1479756616,13431.50971,1390
1479756617,13434.47763,1390
1479756619,13439.99699,1390
1479756620,13439.99699,1390
1479756621,13443.41386,1390
1479756622,13454.53357,1390
1479756623,13458.54693,1390
1479756625,13462.29269,1390
1479756626,13468.4947,1390
1479756627,13472.75156,1390
1479756628,13479.04479,1390
1479756629,13479.04479,1390
1479756631,13483.00698,1390
1479756632,13488.489,1390
1479756633,13501.3492,1390
1479756634,13506.18939,1390
1479756635,13511.44261,1390
1479756637,13511.44261,1390
1479756638,13517.81873,1390
1479756639,13526.44364,1390
1479756640,13531.1532,1390
1479756642,13540.47728,1390
1479756643,13545.52862,1390
1479756644,13552.0311,1390
1479756645,13556.54717,1390
1479756646,13562.09565,1390
1479756648,13567.84966,1390
1479756649,13574.16709,1390
1479756650,13583.60552,1390
1479756651,13590.0817,1390
1479756652,13596.03794,1390
1479756654,13601.62603,1390
1479756655,13601.62603,1390
1479756656,13612.1843,1390
1479756657,13618.98368,1390
1479756659,13625.34332,1390
1479756660,13629.87068,1390
1479756661,13637.28026,1390
1479756662,13650.02855,1390
1479756663,13650.02855,1390
1479756665,13656.3101,1390
1479756666,13662.35639,1390
1479756667,13672.77249,1390
1479756668,13681.03102,1390
1479756669,13689.31741,1390
1479756671,13691.46986,1390
1479756672,13699.82778,1390
1479756673,13710.16341,1390
1479756674,13720.92098,1390
1479756675,13725.76468,1390
1479756677,13734.49332,1390
1479756678,13734.49332,1390
1479756679,13749.25207,1390
1479756680,13755.36813,1390
1479756682,13762.8654,1390
1479756683,13769.05752,1390
1479756684,13775.62201,1390
1479756685,13790.33743,1390
1479756686,13790.33743,1390
1479756688,13795.58879,1390
1479756689,13804.57491,1390
1479756690,13819.10604,1390
1479756691,13826.5722,1390
1479756692,13832.41814,1390
1479756694,13844.0393,1390
1479756695,13849.50872,1390
1479756696,13856.43667,1390
1479756697,13862.03294,1390
1479756699,13869.33525,1390
1479756700,13874.03752,1390
1479756701,13883.52913,1390
1479756702,13896.62191,1390
1479756703,13902.27121,1390
1479756705,13908.21306,1390
1479756706,13908.21306,1390
1479756707,13920.44087,1390
1479756708,13926.37563,1390
1479756709,13933.88017,1390
1479756711,13938.72062,1390
1479756712,13945.52358,1390
1479756713,13957.699,1390
1479756714,13957.699,1390
1479756716,13965.44373,1390
1479756717,13970.3298,1390
1479756718,13975.83448,1390
1479756719,13989.79377,1390
1479756720,13996.59724,1390
1479756722,14000.9071,1390
1479756723,14009.85187,1390
1479756724,14009.85187,1390
1479756725,14023.36744,1390
1479756726,14031.30219,1390
1479756728,14039.55351,1390
1479756729,14047.38936,1390
1479756730,14067.06089,1390
1479756731,14077.96747,1390
1479756732,14084.32022,1390
1479756734,14084.32022,1390
1479756735,14088.76735,1390
1479756736,14099.76928,1390
1479756737,14106.61464,1390
1479756739,14111.20152,1390
1479756740,14115.32244,1390
1479756741,14123.64101,1390
1479756742,14131.74475,1390
1479756743,14136.94596,1390
1479756745,14142.42073,1390
1479756746,14150.03546,1390
1479756747,14165.17222,1390
1479756748,14168.09561,1390
1479756749,14174.71337,1390
1479756751,14177.58065,1390
1479756752,14177.58065,1390
1479756753,14187.10708,1390
1479756754,14194.9048,1390
1479756756,14201.33045,1390
1479756757,14201.33045,1390
1479756758,14211.74144,1390
1479756759,14224.85384,1390
1479756760,14228.36947,1390
1479756762,14233.33284,1390
1479756763,14238.85187,1390
1479756764,14247.79493,1390
1479756765,14247.79493,1390
1479756766,14252.98284,1390
1479756768,14260.41793,1390
1479756769,14263.25405,1390
1479756770,14274.0154,1390
1479756771,14278.10896,1390
1479756773,14282.46714,1390
1479756774,14288.48083,1390
1479756775,14294.36527,1390
1479756776,14301.40071,1390
1479756777,14311.65136,1390
1479756779,14318.6253,1390
1479756780,14325.91439,1390
1479756781,14334.03037,1390
1479756782,14351.74159,1390
1479756783,14360.63316,1390
1479756785,14360.63316,1390
1479756786,14368.06451,1390
1479756787,14384.26982,1390
1479756788,14390.10958,1390
1479756789,14395.88087,1390
1479756791,14401.33032,1390
1479756792,14408.49989,1390
1479756793,14415.14715,1390
1479756794,14422.61438,1390
1479756796,14427.52458,1390
1479756797,14433.7635,1390
1479756798,14441.75405,1390
1479756799,14455.04297,1390
1479756800,14461.03708,1390
1479756802,14467.2973,1390
1479756803,14475.60963,1390
1479756804,14481.3092,1390
1479756805,14490.83181,1390
1479756806,14498.33764,1390
1479756808,14509.3357,1390
1479756809,14516.07757,1390
