time,altitude,blue_voltage,red_voltage,white_voltage
1479770126,331.7225326,332,0,0
1479770128,331.9103343,332,0,0
1479770129,331.8653997,332,0,0
1479770130,331.7653017,332,0,0
1479770131,331.6376227,331,0,0
1479770133,331.6376227,332,0,0
1479770134,331.7408278,332,0,0
1479770135,331.7578656,331,0,0
1479770136,331.6453735,331,0,0
1479770137,331.6227499,332,0,0
1479770139,331.6453735,332,0,0
1479770140,331.7033309,332,0,0
1479770141,331.6732702,332,0,0
1479770142,331.4907423,332,0,0
1479770144,331.7786404,332,0,0
1479770145,331.8214106,332,0,0
1479770146,331.6884571,332,0,0
1479770147,331.7820652,332,0,0
1479770149,331.88897,332,0,0
1479770150,331.6615047,332,0,0
1479770151,331.8387625,331,0,0
1479770152,332.1241898,332,0,0
1479770154,331.9661292,332,0,0
1479770155,331.9097477,332,0,0
1479770156,331.7516886,332,0,0
1479770157,331.9398091,332,0,0
1479770158,331.7045909,332,0,0
1479770160,331.7045909,331,0,0
1479770161,331.5542857,332,0,0
1479770162,331.7799021,332,0,0
1479770163,331.802527,332,0,0
1479770165,331.8496243,332,0,0
1479770166,331.800364,331,0,0
1479770167,331.697154,332,0,0
1479770168,331.7799021,332,0,0
1479770170,331.7799021,332,0,0
1479770171,331.7668765,331,0,0
1479770172,331.5920977,331,0,0
1479770173,331.8325889,332,0,0
1479770175,331.8381785,332,0,0
1479770176,331.6674081,332,0,0
1479770177,331.9453996,332,0,0
1479770178,331.9453996,332,0,0
1479770179,331.8756767,331,0,0
1479770181,332.0182347,331,0,0
1479770182,331.9485122,332,0,0
1479770183,331.7476773,332,0,0
1479770184,331.821144,332,0,0
1479770186,331.7758925,331,0,0
1479770187,331.6708346,332,0,0
1479770188,331.6482091,332,0,0
1479770189,331.9410751,332,0,0
1479770191,331.6159856,332,0,0
1479770192,331.7554299,331,0,0
1479770193,331.7833286,332,0,0
1479770194,331.6364479,332,0,0
1479770196,331.6931435,332,0,0
1479770197,331.6931435,332,0,0
1479770198,331.7436686,332,0,0
1479770199,331.8112283,331,0,0
1479770200,331.8412903,332,0,0
1479770202,331.7780547,331,0,0
1479770203,331.7780547,332,0,0
1479770204,331.7287955,332,0,0
1479770205,331.9680257,332,0,0
1479770207,331.7080165,332,0,0
1479770208,331.8412903,331,0,0
1479770209,331.8508895,331,0,0
1479770210,331.7684564,331,0,0
1479770212,331.7684564,332,0,0
1479770213,331.9262027,332,0,0
1479770214,331.7458308,332,0,0
1479770215,331.6007962,332,0,0
1479770217,331.9187664,332,0,0
1479770218,331.8037922,331,0,0
1479770219,331.8812681,331,0,0
1479770220,331.8037922,332,0,0
1479770221,331.8037922,332,0,0
1479770223,331.5106127,332,0,0
1479770224,331.7662942,331,0,0
1479770225,331.7662942,332,0,0
1479770226,331.7532669,332,0,0
1479770228,331.493577,332,0,0
1479770229,331.6407731,332,0,0
1479770230,331.7811664,332,0,0
1479770231,331.7740468,332,0,0
1479770233,331.9017327,332,0,0
1479770234,331.7266334,332,0,0
1479770235,331.5710506,332,0,0
1479770236,331.5710506,332,0,0
1479770237,331.9637012,331,0,0
1479770239,331.373332,332,0,0
1479770240,331.8769445,332,0,0
1479770241,331.799786,331,0,0
1479770242,331.702163,332,0,0
1479770244,331.8642335,332,0,0
1479770245,331.85648,332,0,0
1479770246,331.6965717,331,0,0
1479770247,331.9823228,331,0,0
1479770249,331.8059544,332,0,0
1479770250,331.9584272,332,0,0
1479770251,331.7889199,332,0,0
1479770252,331.6438839,332,0,0
1479770254,331.6438839,332,0,0
1479770255,331.854636,332,0,0
1479770256,331.8208275,331,0,0
1479770257,332.5524018,332,0,0
1479770258,331.9336389,331,0,0
1479770260,331.8189818,331,0,0
1479770261,331.8394463,332,0,0
1479770262,331.7554299,332,0,0
1479770263,331.6708346,332,0,0
1479770265,331.6708346,332,0,0
1479770266,332.1292041,332,0,0
1479770267,331.5880864,331,0,0
1479770268,331.6705189,331,0,0
1479770270,331.762866,332,0,0
1479770271,331.6931435,332,0,0
1479770272,331.9562649,331,0,0
1479770273,331.9562649,332,0,0
1479770275,331.8735145,332,0,0
1479770276,331.7458308,331,0,0
1479770277,332.0312624,332,0,0
1479770278,331.7758925,332,0,0
1479770279,331.8735145,331,0,0
1479770281,331.9110129,332,0,0
1479770282,331.8081166,332,0,0
1479770283,331.9680257,331,0,0
1479770284,331.8735145,332,0,0
1479770286,332.0991413,332,0,0
1479770287,331.8381785,332,0,0
1479770288,331.6652451,331,0,0
1479770289,331.721043,332,0,0
1479770291,331.7232052,332,0,0
1479770292,331.7136069,332,0,0
1479770293,331.7833286,332,0,0
1479770294,331.8660783,332,0,0
1479770296,331.6072861,332,0,0
1479770297,331.5202125,332,0,0
1479770298,331.8037922,332,0,1
1479770299,331.8682406,332,0,2
1479770300,331.9131751,332,0,3
1479770302,331.9131751,332,0,3
1479770303,331.8809516,332,0,3
1479770304,331.9283649,332,0,3
1479770305,331.9562649,332,0,3
1479770307,332.076515,332,0,3
1479770308,331.8887043,332,0,4
1479770309,331.8381785,332,0,3
1479770310,331.8381785,332,0,3
1479770312,332.05605,332,0,2
1479770313,331.9937636,332,0,2
1479770314,331.8961405,332,0,1
1479770315,331.8660783,332,0,0
1479770317,331.8059544,332,0,0
1479770318,331.8360163,332,0,0
1479770319,332.0163898,332,0,0
1479770320,332.1388019,332,0,0
1479770321,331.8883878,332,0,1
1479770323,331.9788911,332,0,1
1479770324,332.0486137,332,0,1
1479770325,332.0839513,332,0,0
1479770326,332.3641154,332,0,0
1479770328,332.3095836,332,0,0
1479770329,332.0687613,332,0,0
1479770330,332.2063634,332,0,0
1479770331,331.8735145,332,0,0
1479770333,331.9485122,332,0,0
1479770334,331.8037922,332,0,0
1479770335,331.9637012,332,0,0
1479770336,331.9637012,332,0,0
1479770337,331.9637012,331,0,0
1479770339,332.0634864,332,0,0
1479770340,332.0486137,332,0,0
1479770341,332.2621685,332,0,0
1479770342,332.371552,332,0,0
1479770344,332.2717655,332,0,0
1479770345,332.1850097,332,0,0
1479770346,332.1741398,332,0,0
1479770347,332.2119575,332,0,0
1479770349,332.0634864,332,0,0
1479770350,332.0634864,331,0,0
1479770351,332.2643291,332,0,0
1479770352,332.2472965,332,0,0
1479770354,332.1288868,332,0,1
1479770355,332.2643291,332,0,1
1479770356,332.1440769,332,0,0
1479770357,331.49574,332,0,2
1479770358,331.49574,332,0,0
1479770360,332.2420206,332,0,0
1479770361,332.1667034,331,0,0
1479770362,331.9785737,331,0,0
1479770363,331.9584272,332,0,0
1479770365,332.219393,332,0,0
1479770366,332.1967664,332,0,0
1479770367,332.2321053,332,0,0
1479770368,332.2321053,332,0,0
1479770370,332.0142284,332,0,0
1479770371,332.2568926,332,0,0
1479770372,331.9110129,332,0,0
1479770373,332.0142284,331,0,0
1479770375,331.8995704,332,0,0
1479770376,332.2891165,332,0,0
1479770377,332.1871694,332,0,0
1479770378,332.1989278,332,0,0
1479770379,332.2943924,332,0,0
1479770381,332.0315797,331,0,0
1479770382,332.2417023,332,0,0
1479770383,332.4651774,331,0,0
1479770384,332.3901777,332,0,0
1479770386,332.0817908,332,0,0
1479770387,332.0817908,332,0,0
1479770388,332.1719792,331,0,0
1479770389,332.2643291,332,0,0
1479770391,332.1217678,332,0,0
1479770392,332.1589496,331,0,0
1479770393,332.2190757,332,0,0
1479770394,332.2590532,331,0,0
1479770395,332.2590532,332,0,0
1479770397,332.3191798,331,0,0
1479770398,332.1890126,332,0,0
1479770399,332.2869559,332,0,0
1479770400,332.1047345,332,0,0
1479770402,332.1549459,332,0,0
1479770403,332.1946058,332,0,0
1479770404,332.4564661,332,0,0
1479770405,332.4564661,332,0,2
1479770407,332.2568926,332,0,2
1479770408,332.1667034,332,0,3
1479770409,332.2376994,332,0,3
1479770410,332.1422346,332,0,4
1479770412,332.4351137,332,0,3
1479770413,332.2568926,332,0,4
1479770414,332.2720838,332,0,3
1479770415,332.1871694,332,0,3
1479770416,332.2717655,332,0,4
1479770418,332.422082,332,0,3
1479770419,332.4072097,332,0,4
1479770420,332.3318922,332,0,3
1479770421,332.2324236,332,0,3
1479770423,332.1890126,332,0,3
1479770424,332.339647,332,0,4
1479770425,332.5125926,332,0,4
1479770426,332.5426566,332,0,3
1479770428,332.7605429,332,0,3
1479770429,332.7605429,332,0,4
1479770430,332.219393,332,0,4
1479770431,332.3470826,332,0,4
1479770433,332.1288868,332,0,3
1479770434,332.3222951,332,0,3
1479770435,332.2172333,332,0,3
1479770436,332.3300507,332,0,2
1479770437,332.0142284,332,0,0
1479770439,332.0142284,332,0,0
1479770440,332.1797339,332,0,0
1479770441,332.1648611,332,0,0
1479770442,332.2420206,332,0,0
1479770444,332.3579544,332,0,0
1479770445,332.3753055,332,0,0
1479770446,332.2677635,332,0,0
1479770447,332.2677635,331,0,0
1479770449,332.3787417,332,0,0
1479770450,332.0498841,331,0,0
1479770451,332.2869559,332,0,0
1479770452,332.1682954,332,0,0
1479770453,332.2376994,331,0,0
1479770455,332.2376994,331,0,0
1479770456,332.2358588,332,0,0
1479770457,332.4106459,331,0,0
1479770458,332.4311141,332,0,0
1479770460,332.559128,331,0,0
1479770461,332.5157105,332,0,0
1479770462,332.4311141,332,0,0
1479770463,332.4311141,331,0,0
1479770465,332.2411355,331,0,0
1479770466,332.6362879,332,0,0
1479770467,332.4066472,332,0,0
1479770468,332.4763711,332,0,0
1479770470,332.4140838,332,0,0
1479770471,332.4614987,332,0,0
1479770472,332.3691471,332,0,0
1479770473,332.3443604,331,0,0
1479770474,332.299424,332,0,0
1479770476,332.2262635,331,0,0
1479770477,332.5085938,332,0,0
1479770478,332.391455,332,0,0
1479770479,332.2637631,332,0,0
1479770481,332.6567583,332,0,0
1479770482,332.2467314,332,0,0
1479770483,332.3818604,332,0,0
1479770484,332.4798107,332,0,0
1479770486,332.3613915,332,0,0
1479770487,332.5151532,332,0,0
1479770488,332.605348,332,0,0
1479770489,332.3050216,332,0,0
1479770491,332.349958,331,0,0
1479770492,332.349958,332,0,0
1479770493,332.5399394,332,0,0
1479770494,332.4850884,332,0,0
1479770495,332.524747,331,0,0
1479770497,332.5377822,332,0,0
1479770498,332.4479079,331,0,0
1479770499,332.5325036,332,0,0
1479770500,332.5325036,332,0,0
1479770502,332.6884294,332,0,0
1479770503,332.5325036,332,0,0
1479770504,332.8009345,332,0,0
1479770505,332.5080382,332,0,0
1479770507,332.3533984,332,0,0
1479770508,332.7312103,331,0,0
1479770509,332.5229098,332,0,0
1479770510,332.7085808,332,0,0
1479770512,332.755997,331,0,0
1479770513,332.5734466,332,0,0
1479770514,332.6261417,332,0,0
1479770515,332.4479079,332,0,0
1479770516,332.5582533,332,0,0
1479770518,332.4457508,332,0,0
1479770519,332.5207526,331,0,0
1479770520,332.6788371,331,0,0
1479770521,332.7145046,332,0,0
1479770523,332.5886399,332,0,0
1479770524,333.0018045,332,0,0
1479770525,332.7485611,332,0,0
1479770526,332.5960766,332,0,0
1479770528,332.6562069,332,0,0
1479770529,332.6562069,331,0,0
1479770530,332.8217304,331,0,0
1479770531,332.4305576,331,0,0
1479770533,332.7615983,332,0,0
1479770534,332.6937089,332,0,0
1479770535,332.5210734,332,0,0
1479770536,332.6413352,332,0,0
1479770537,332.6413352,331,0,0
1479770539,332.648771,332,0,0
1479770540,332.6295866,332,0,0
1479770541,332.4513501,332,0,0
1479770542,332.6844384,331,0,0
1479770544,332.5542614,331,0,0
1479770545,332.3664334,332,0,0
1479770546,332.96247,332,0,0
1479770547,332.96247,332,0,0
1479770549,332.7067461,332,0,0
1479770550,332.5812041,332,0,0
1479770551,332.7045897,332,0,0
1479770552,332.5093241,331,0,0
1479770553,332.6069564,332,0,1
1479770555,332.6522167,332,0,2
1479770556,332.6147148,332,0,3
1479770557,332.6426245,332,0,4
1479770558,332.9584841,332,0,3
1479770560,332.9132216,332,0,3
1479770561,332.7855198,332,0,3
1479770562,332.6029672,332,0,2
1479770563,332.7724809,332,0,2
1479770565,332.6857294,332,0,0
1479770566,332.6857294,332,0,0
1479770567,332.7855198,332,0,0
1479770568,332.9786368,332,0,0
1479770570,332.8264715,332,0,0
1479770571,332.9863963,332,0,0
1479770572,332.841667,332,0,0
1479770573,332.8211902,332,0,0
1479770574,332.8211902,332,0,0
1479770576,332.9166725,332,0,0
1479770577,332.8586928,331,0,0
1479770578,332.7006012,332,0,0
1479770579,332.6290455,332,0,0
1479770581,332.764183,332,0,0
1479770582,332.5837836,332,0,0
1479770583,332.6913332,332,0,0
1479770584,332.6913332,332,0,0
1479770586,332.8172051,332,0,0
1479770587,332.6538312,332,0,0
1479770588,332.9916778,332,0,0
1479770589,332.8639742,332,0,0
1479770590,332.8586928,332,0,0
1479770592,332.6913332,332,0,0
1479770593,333.2024762,332,0,0
1479770594,332.8112761,332,0,0
1479770595,332.7170902,332,0,0
1479770597,332.9241077,332,0,0
1479770598,332.6138504,332,0,1
1479770599,333.0577446,332,0,1
1479770600,332.9241077,332,0,2
1479770602,332.9070826,332,0,3
1479770603,332.9070826,332,0,3
1479770604,333.06518,332,0,3
1479770605,332.9222782,332,0,3
1479770606,332.6495211,332,0,2
1479770608,332.8373585,332,0,0
1479770609,332.8974927,332,0,0
1479770610,332.961935,332,0,0
1479770611,333.0704631,332,0,0
1479770613,333.0704631,332,0,0
1479770614,332.6739834,332,0,0
1479770615,332.6873473,332,0,0
1479770616,332.6721521,332,0,0
1479770618,332.8751863,332,0,0
1479770619,332.8751863,332,0,0
1479770620,332.8299225,332,0,0
1479770621,332.727005,332,0,0
1479770623,332.7676348,331,0,0
1479770624,332.7924199,332,0,0
1479770625,332.9182965,332,0,0
1479770626,332.8172051,331,0,0
1479770627,332.8974927,332,0,0
1479770629,332.8224873,331,0,0
1479770630,333.2059315,331,0,0
1479770631,332.9933026,331,0,0
1479770632,332.931014,332,0,0
1479770634,332.931014,332,0,0
1479770635,332.9449098,332,0,0
1479770636,333.0835068,332,0,0
1479770637,332.6303409,331,0,0
1479770639,332.9331678,332,0,0
1479770640,332.8764869,332,0,0
1479770641,332.9139906,331,0,0
1479770642,332.9139906,332,0,0
1479770644,332.9614077,332,0,0
1479770645,332.7378918,332,0,0
1479770646,332.7828301,332,0,0
1479770647,332.7283021,332,0,0
1479770648,332.8581613,331,0,0
1479770650,332.9217518,332,0,0
1479770651,332.7658053,332,0,0
1479770652,332.7905904,332,0,0
1479770653,332.7884375,332,0,0
1479770655,332.9161427,331,0,0
1479770656,333.034262,332,0,0
1479770657,332.9666909,331,0,0
1479770658,332.9518195,332,0,0
1479770660,333.117032,331,0,0
1479770661,332.9871705,332,0,0
1479770662,332.9797352,332,0,0
1479770663,332.9670169,332,0,0
1479770665,332.9741261,332,0,0
1479770666,332.9741261,332,0,0
1479770667,333.0550695,332,0,0
1479770668,333.034262,332,0,0
1479770669,333.0795276,332,0,0
1479770671,332.7866088,332,0,0
1479770672,332.7866088,332,0,0
1479770673,333.1173581,332,0,0
1479770674,332.9949326,332,0,0
1479770676,332.8198071,332,0,0
1479770677,332.7618237,332,0,0
1479770678,332.8070881,332,0,0
1479770679,332.7674327,332,0,0
1479770681,332.7674327,332,0,0
1479770682,332.940406,332,0,1
1479770683,332.7466275,331,0,2
1479770684,333.0550695,332,0,3
1479770686,332.8972923,332,0,3
1479770687,332.9456892,332,0,3
1479770688,333.0167223,332,0,3
1479770689,333.4664514,332,0,3
1479770690,333.4664514,332,0,3
1479770692,333.0210249,332,0,3
1479770693,332.9134693,332,0,3
1479770694,332.9608873,332,0,3
1479770695,332.9736066,332,0,3
1479770697,332.9736066,332,0,3
1479770698,333.124279,332,0,3
1479770699,333.1186672,332,0,3
1479770700,333.1469129,332,0,3
1479770702,332.9565848,332,0,4
1479770703,333.1465851,332,0,3
1479770704,333.2272082,332,0,3
1479770705,333.2272082,332,0,3
1479770707,333.1673971,332,0,1
1479770708,333.0467912,332,0,1
1479770709,333.0545551,332,0,0
1479770710,333.1521978,332,0,0
1479770711,333.0467912,332,0,0
1479770713,333.0167223,332,0,0
1479770714,333.042819,332,0,0
1479770715,333.0697535,332,0,0
1479770716,333.097673,332,0,0
1479770718,332.8797529,331,0,0
1479770719,333.0694258,332,0,0
1479770720,333.3134472,332,0,0
1479770721,332.9321279,332,0,0
1479770723,333.0297702,332,0,0
1479770724,333.0297702,332,0,0
1479770725,333.0657812,332,0,0
1479770726,333.0828023,332,0,0
1479770728,333.1482263,332,0,0
1479770729,333.2083667,331,0,0
1479770730,333.2458716,332,0,0
1479770731,332.6671212,332,0,0
1479770732,332.9582243,332,0,0
1479770734,333.2009313,332,0,0
1479770735,333.1556617,332,0,0
1479770736,333.0505829,332,0,0
1479770737,333.2214165,332,0,0
1479770739,333.2911416,332,0,0
1479770740,333.3735876,332,0,0
1479770741,333.2514869,332,0,0
1479770742,333.2666873,332,0,1
1479770744,333.3063411,332,0,1
1479770745,333.1464062,332,0,2
1479770746,333.2344681,332,0,2
1479770747,333.091552,332,0,3
1479770749,332.9486386,332,0,3
1479770750,332.9486386,332,0,3
1479770751,332.971273,332,0,3
1479770752,333.1721789,333,0,3
1479770753,333.0540476,332,0,3
1479770755,333.4375279,332,0,2
1479770756,332.9861435,332,0,1
1479770757,333.3621857,332,0,0
1479770758,333.1368221,332,0,0
1479770760,333.1368221,332,0,0
1479770761,333.1064227,332,0,0
1479770762,333.1346734,332,0,0
1479770763,333.0274435,332,0,0
1479770765,333.0670981,332,0,0
1479770766,333.0822974,332,0,0
1479770767,333.1250893,332,0,0
1479770768,333.1250893,332,0,0
1479770769,333.2043978,332,0,0
1479770771,333.2605722,332,0,0
1479770772,333.2248848,332,0,0
1479770773,333.2400851,332,0,0
1479770774,333.3529326,332,0,0
1479770776,333.34335,332,0,0
1479770777,333.1908474,332,0,0
1479770778,333.0553654,332,0,0
1479770779,333.181265,332,0,0
1479770781,333.181265,332,0,0
1479770782,333.4300924,332,0,0
1479770783,333.4462865,332,0,0
1479770784,333.4462865,332,0,0
1479770786,333.3595449,332,0,0
1479770787,333.4540533,332,0,0
1479770788,333.2169548,332,0,0
1479770789,333.4423253,332,0,0
1479770790,333.0216588,332,0,0
1479770792,333.166395,332,0,0
1479770793,333.2789131,332,0,0
1479770794,333.3146033,332,0,0
1479770795,333.4143997,332,0,0
1479770797,333.4649615,332,0,0
1479770798,333.44976,332,0,0
1479770799,333.1267417,332,0,0
1479770800,333.2392594,332,0,0
1479770802,333.1115407,331,0,0
1479770803,333.4122535,332,0,0
1479770804,333.2095194,332,0,0
1479770805,333.4125856,332,0,0
1479770806,333.3223699,332,0,0
1479770808,333.6305246,332,0,0
1479770809,333.2448789,332,0,0
1479770810,333.3425286,332,0,0
1479770811,333.0495825,332,0,0
1479770813,333.0495825,332,0,0
1479770814,333.245211,331,0,0
1479770815,333.2374444,332,0,0
1479770816,333.2504994,332,0,0
1479770818,333.1171594,331,0,0
1479770819,333.3785535,332,0,0
1479770820,333.1680509,331,0,0
1479770821,333.1680509,332,0,0
1479770823,333.3537704,332,0,0
1479770824,333.3385682,332,0,0
1479770825,333.5490744,332,0,0
1479770826,333.3934229,332,0,0
1479770827,333.1711931,332,0,0
1479770829,333.3184096,331,0,0
1479770830,333.5416396,332,0,0
1479770831,333.5416396,332,0,0
1479770832,333.4814947,332,0,0
1479770834,333.4644798,331,0,0
1479770835,333.6148437,332,0,0
1479770836,333.5193352,332,0,0
1479770837,334.2671303,332,0,0
1479770839,334.2671303,332,0,0
1479770840,333.412103,332,0,0
1479770841,333.3742629,332,0,0
1479770842,333.470103,332,0,0
1479770844,333.1842498,332,0,0
1479770845,333.4552335,332,0,0
1479770846,333.5925392,332,0,0
1479770847,333.5925392,332,0,0
1479770849,333.3346105,332,0,0
1479770850,333.3950883,332,0,0
1479770851,333.4021901,332,0,0
1479770852,333.5228139,332,0,0
1479770853,333.6710367,332,0,0
1479770855,333.4152479,332,0,0
1479770856,333.4152479,332,0,0
1479770857,333.2630736,332,0,0
1479770858,333.4810181,332,0,0
1479770860,333.6540232,332,0,0
1479770861,333.5110909,332,0,0
1479770862,333.332798,331,0,0
1479770863,333.5712377,332,0,1
1479770865,333.5188603,332,0,0
1479770866,333.4866439,332,0,1
1479770867,333.2987706,332,0,1
1479770868,333.5127658,332,0,1
1479770869,333.5241515,332,0,0
1479770871,333.4060025,332,0,0
1479770872,333.4060025,332,0,1
1479770873,333.5542253,332,0,1
1479770874,333.5824902,332,0,0
1479770876,333.6051302,332,0,1
1479770877,333.4395572,332,0,2
1479770878,333.6147069,332,0,1
1479770879,333.422545,332,0,2
1479770881,333.422545,332,0,2
1479770882,333.4643396,332,0,2
1479770883,333.6522159,332,0,3
1479770884,333.5449823,332,0,3
1479770885,333.3645418,332,0,3
1479770887,333.3903279,332,0,3
1479770888,333.3344685,332,0,3
1479770889,333.5580438,332,0,3
1479770890,333.5580438,332,0,3
1479770892,333.4678226,332,0,3
1479770893,333.3776022,332,0,2
1479770894,333.525828,332,0,2
1479770895,333.2926736,332,0,3
1479770897,333.4582451,332,0,3
1479770898,333.5410322,332,0,2
1479770899,333.5236853,332,0,3
1479770900,333.4883195,332,0,2
1479770902,333.5859758,332,0,3
1479770903,333.6613291,332,0,4
1479770904,333.4164522,332,0,4
1479770905,333.5972334,332,0,4
1479770906,333.493947,332,0,4
1479770908,333.3658811,332,0,5
1479770909,333.3658811,332,0,5
1479770910,333.7044675,332,0,5
1479770911,333.6386898,332,0,5
1479770913,333.599039,332,0,4
1479770914,333.7808359,332,0,5
1479770915,333.629113,332,0,4
1479770916,333.5070101,332,0,6
1479770918,333.6474701,332,0,4
1479770919,333.6474701,332,0,4
1479770920,334.0427286,332,0,4
1479770921,333.7419768,332,0,5
1479770923,333.7175326,332,0,4
1479770924,333.7851172,332,0,4
1479770925,333.7476078,332,0,3
1479770926,333.5575836,332,0,4
1479770927,333.5575836,332,0,4
1479770929,333.8862688,332,0,4
1479770930,333.6927512,332,0,4
1479770931,333.7507605,332,0,5
1479770932,333.7210234,332,0,5
1479770934,333.9315519,332,0,4
1479770935,333.8710624,332,0,5
1479770936,333.7638265,332,0,4
1479770937,333.6587321,332,0,5
1479770939,333.8144038,332,0,5
1479770940,333.6941018,332,0,5
1479770941,333.7036761,332,0,5
1479770942,333.8073078,332,0,4
1479770944,333.6212231,332,0,5
1479770945,333.7415243,332,0,5
1479770946,333.7415243,332,0,5
1479770947,333.6770935,332,0,5
1479770948,333.6944399,332,0,5
1479770950,333.8653211,332,0,5
1479770951,333.902831,332,0,5
1479770952,333.6342889,332,0,5
1479770953,333.724515,332,0,6
1479770955,333.7977342,332,0,5
1479770956,333.7620252,332,0,5
1479770957,333.9063279,332,0,5
1479770958,333.9760532,332,0,5
1479770960,333.7785881,332,0,5
1479770961,333.8108029,332,0,5
1479770962,333.9534115,332,0,5
1479770963,334.0963602,332,0,6
1479770965,334.0135643,332,0,6
1479770966,334.1115687,332,0,5
1479770967,333.90453,332,0,5
1479770968,334.1469426,332,0,5
1479770969,334.1922294,332,0,5
1479770971,334.1019975,332,0,5
1479770972,334.1019975,332,0,5
1479770973,334.1019975,332,0,5
1479770974,333.9774141,332,0,5
1479770976,333.8871841,332,0,5
1479770977,334.0248379,332,0,5
1479770978,334.0902894,332,0,5
1479770979,334.1525807,332,0,5
1479770981,334.1582198,332,0,6
1479770982,334.1408735,332,0,5
1479770983,333.8758152,332,0,5
1479770984,334.3139068,332,0,5
1479770985,333.810365,332,0,5
1479770987,333.810365,332,0,5
1479770988,334.2293129,332,0,5
1479770989,334.1111369,332,0,4
1479770990,334.139079,332,0,5
1479770992,334.2271768,332,0,5
1479770993,334.2593913,332,0,4
1479770994,334.1316446,332,0,3
1479770995,334.1316446,332,0,2
1479770997,334.4076479,332,0,1
1479770998,334.3326229,332,0,1
1479770999,334.2271768,332,0,0
1479771000,334.2370888,332,0,0
1479771002,334.2218785,332,0,1
1479771003,334.2328185,332,0,1
1479771004,334.2101737,332,0,0
1479771005,334.1447188,332,0,0
1479771006,334.3379222,332,0,0
1479771008,334.2176081,332,0,0
1479771009,334.4812264,332,0,0
1479771010,334.3156204,332,0,0
1479771011,334.3832116,332,0,1
1479771013,334.4638813,332,0,1
1479771014,334.2405953,332,0,1
1479771015,334.1634355,332,0,1
1479771016,333.8679526,332,0,2
1479771018,334.275973,332,0,3
1479771019,334.4168004,332,0,4
1479771020,334.2667484,332,0,5
1479771021,334.4093667,332,0,5
1479771023,334.3470739,332,0,6
1479771024,334.3470739,332,0,6
1479771025,334.492171,332,0,5
1479771026,334.61249,332,0,6
1479771027,334.2794821,332,0,6
1479771029,334.2946934,332,0,5
1479771030,334.1796773,332,0,6
1479771031,334.1531081,332,0,6
1479771032,334.1531081,333,0,5
1479771034,334.0165503,332,0,6
1479771035,334.0331359,332,0,6
1479771036,334.1608866,332,0,6
1479771037,334.4280899,332,0,6
1479771039,333.9952797,332,0,6
1479771040,334.0855159,332,0,5
1479771041,334.2189123,332,0,5
1479771042,334.2189123,332,0,5
1479771044,334.1739651,332,0,6
1479771045,334.3091512,332,0,6
1479771046,334.3788775,332,0,6
1479771047,334.3693112,332,0,6
1479771048,334.1308067,332,0,6
1479771050,334.3823917,332,0,6
1479771051,334.5122785,332,0,6
1479771052,334.369657,332,0,6
1479771053,334.472633,332,0,6
1479771055,334.4595514,332,0,5
1479771056,334.1888322,332,0,6
1479771057,334.5554412,332,0,6
1479771058,334.5554412,332,0,5
1479771060,334.3073644,332,0,6
1479771061,334.1021068,332,0,6
1479771062,334.2751523,332,0,6
1479771063,334.4032527,332,0,6
1479771064,334.2581525,332,0,6
1479771066,334.2128594,332,0,6
1479771067,334.2280724,332,0,6
1479771068,334.0401598,332,0,6
1479771069,334.2563675,332,0,6
1479771071,334.3989909,332,0,6
1479771072,334.2691029,332,0,5
1479771073,334.3745589,332,0,6
1479771074,334.3766898,332,0,6
1479771076,334.2220247,332,0,5
1479771077,334.2220247,332,0,6
1479771078,335.7968976,332,0,6
1479771079,334.2428879,332,0,6
1479771081,334.1752925,332,0,6
1479771082,334.2351076,332,0,6
1479771083,334.1377782,332,0,6
1479771084,334.3083528,332,0,6
1479771085,334.4364605,332,0,6
1479771087,334.4364605,332,0,6
1479771088,334.6845498,332,0,6
1479771089,334.4852818,332,0,6
1479771090,334.6601215,332,0,6
1479771092,334.3497381,332,0,5
1479771093,334.6052609,332,0,6
1479771094,334.5227965,332,0,6
1479771095,334.5227965,332,0,6
1479771097,334.45485,332,0,5
1479771098,334.0110636,332,0,6
1479771099,334.5454463,332,0,6
1479771100,334.3606955,332,0,6
1479771102,334.1147379,332,0,5
1479771103,334.4852818,332,0,6
1479771104,334.3047896,332,0,5
1479771105,334.3854733,332,0,6
1479771106,334.3005321,332,0,6
1479771108,334.3079649,332,0,6
1479771109,334.3437007,332,0,6
1479771110,334.5939222,332,0,6
1479771111,334.5146349,332,0,6
1479771113,334.5146349,332,0,5
1479771114,334.2407166,332,0,5
1479771115,334.2311547,332,0,6
1479771116,334.2311547,332,0,5
1479771118,334.3943041,332,0,6
1479771119,334.3868712,332,0,6
1479771120,334.5050745,332,0,5
1479771121,334.2870628,332,0,6
1479771122,334.3925267,332,0,6
1479771124,334.4979917,332,0,5
1479771125,334.5277242,332,0,6
1479771126,334.4884322,332,0,6
1479771127,334.6990167,332,0,6
1479771129,334.4979917,332,0,6
1479771130,334.586115,332,0,6
1479771131,334.3981831,332,0,6
1479771132,334.6462818,332,0,6
1479771134,334.5691224,332,0,6
1479771135,334.7570583,332,0,6
1479771136,334.7216669,332,0,6
1479771137,334.3716296,332,0,6
1479771139,334.4940894,332,0,6
1479771140,334.536913,332,0,6
1479771141,334.1663553,332,0,6
1479771142,334.8002357,332,0,6
1479771143,334.6122982,332,0,5
1479771145,334.7135181,332,0,6
