interior_pressure,interior_pressure,pressure_normal,pressure_2.5,pressure_97.5
97480.17978,97480.17978,97635.86657,97535.50477,97728.62483
97480.17978,97480.17978,97635.86657,97535.50477,97728.62483
97480.17978,97480.17978,97635.86657,97535.50477,97728.62483
97480.74209,97480.74209,97636.42978,97536.0674,97729.18858
97480.74209,97480.74209,97636.42978,97536.0674,97729.18858
97479.43044,97479.43044,97635.11603,97534.755,97727.87358
97479.43044,97479.43044,97635.11603,97534.755,97727.87358
97479.43044,97479.43044,97635.11603,97534.755,97727.87358
97478.90799,97478.90799,97634.59274,97534.23225,97727.3498
97478.90799,97478.90799,97634.59274,97534.23225,97727.3498
97478.90799,97478.90799,97634.59274,97534.23225,97727.3498
97478.90799,97478.90799,97634.59274,97534.23225,97727.3498
97478.90799,97478.90799,97634.59274,97534.23225,97727.3498
97478.90799,97478.90799,97634.59274,97534.23225,97727.3498
97479.28265,97479.28265,97634.968,97534.60713,97727.72542
97479.28265,97479.28265,97634.968,97534.60713,97727.72542
97479.28265,97479.28265,97634.968,97534.60713,97727.72542
97479.97803,97479.97803,97635.66449,97535.3029,97728.42257
97479.97803,97479.97803,97635.66449,97535.3029,97728.42257
97478.73138,97478.73138,97634.41585,97534.05554,97727.17274
97478.73138,97478.73138,97634.41585,97534.05554,97727.17274
97478.73138,97478.73138,97634.41585,97534.05554,97727.17274
97478.40699,97478.40699,97634.09094,97533.73097,97726.84752
97478.40699,97478.40699,97634.09094,97533.73097,97726.84752
97477.00887,97477.00887,97632.69058,97532.33205,97725.44584
97477.00887,97477.00887,97632.69058,97532.33205,97725.44584
97477.00887,97477.00887,97632.69058,97532.33205,97725.44584
97479.19251,97479.19251,97634.87772,97534.51693,97727.63505
97479.19251,97479.19251,97634.87772,97534.51693,97727.63505
97479.19251,97479.19251,97634.87772,97534.51693,97727.63505
97480.09332,97480.09332,97635.77997,97535.41826,97728.53815
97480.09332,97480.09332,97635.77997,97535.41826,97728.53815
97479.77997,97479.77997,97635.46612,97535.10473,97728.224
97479.77997,97479.77997,97635.46612,97535.10473,97728.224
97479.77997,97479.77997,97635.46612,97535.10473,97728.224
97479.77997,97479.77997,97635.46612,97535.10473,97728.224
97477.24681,97477.24681,97632.9289,97532.57012,97725.68438
97477.24681,97477.24681,97632.9289,97532.57012,97725.68438
97477.24681,97477.24681,97632.9289,97532.57012,97725.68438
97477.971,97477.971,97633.65425,97533.29473,97726.41042
97477.971,97477.971,97633.65425,97533.29473,97726.41042
97477.971,97477.971,97633.65425,97533.29473,97726.41042
97478.75652,97478.75652,97634.44103,97534.0807,97727.19794
97478.75652,97478.75652,97634.44103,97534.0807,97727.19794
97479.10605,97479.10605,97634.79112,97534.43042,97727.54837
97479.10605,97479.10605,97634.79112,97534.43042,97727.54837
97479.10605,97479.10605,97634.79112,97534.43042,97727.54837
97479.45558,97479.45558,97635.14121,97534.78015,97727.89879
97479.45558,97479.45558,97635.14121,97534.78015,97727.89879
97479.45558,97479.45558,97635.14121,97534.78015,97727.89879
97480.15464,97480.15464,97635.84139,97535.47961,97728.59963
97480.15464,97480.15464,97635.84139,97535.47961,97728.59963
97480.15464,97480.15464,97635.84139,97535.47961,97728.59963
97479.80511,97479.80511,97635.4913,97535.12988,97728.24921
97479.80511,97479.80511,97635.4913,97535.12988,97728.24921
97479.80511,97479.80511,97635.4913,97535.12988,97728.24921
97477.70793,97477.70793,97633.39076,97533.03151,97726.14668
97477.70793,97477.70793,97633.39076,97533.03151,97726.14668
97477.70793,97477.70793,97633.39076,97533.03151,97726.14668
97476.28468,97476.28468,97631.96524,97531.60744,97724.7198
97476.28468,97476.28468,97631.96524,97531.60744,97724.7198
97476.28468,97476.28468,97631.96524,97531.60744,97724.7198
97476.28468,97476.28468,97631.96524,97531.60744,97724.7198
97479.19619,97479.19619,97634.8814,97534.52062,97727.63874
97479.19619,97479.19619,97634.8814,97534.52062,97727.63874
97479.19619,97479.19619,97634.8814,97534.52062,97727.63874
97478.14392,97478.14392,97633.82745,97533.46775,97726.58378
97478.14392,97478.14392,97633.82745,97533.46775,97726.58378
97478.14392,97478.14392,97633.82745,97533.46775,97726.58378
97477.33327,97477.33327,97633.0155,97532.65663,97725.77106
97477.33327,97477.33327,97633.0155,97532.65663,97725.77106
97477.33327,97477.33327,97633.0155,97532.65663,97725.77106
97476.78569,97476.78569,97632.46705,97532.10874,97725.22209
97476.78569,97476.78569,97632.46705,97532.10874,97725.22209
97476.92241,97476.92241,97632.60399,97532.24554,97725.35915
97476.92241,97476.92241,97632.60399,97532.24554,97725.35915
97476.92241,97476.92241,97632.60399,97532.24554,97725.35915
97473.66507,97473.66507,97629.34143,97528.98634,97722.09351
97473.66507,97473.66507,97629.34143,97528.98634,97722.09351
97474.29908,97474.29908,97629.97646,97529.62071,97722.72913
97474.29908,97474.29908,97629.97646,97529.62071,97722.72913
97474.29908,97474.29908,97629.97646,97529.62071,97722.72913
97477.09902,97477.09902,97632.78088,97532.42225,97725.53622
97477.09902,97477.09902,97632.78088,97532.42225,97725.53622
97477.09902,97477.09902,97632.78088,97532.42225,97725.53622
97477.09902,97477.09902,97632.78088,97532.42225,97725.53622
97475.49917,97475.49917,97631.17847,97530.82149,97723.93228
97475.49917,97475.49917,97631.17847,97530.82149,97723.93228
97479.36912,97479.36912,97635.05461,97534.69365,97727.81211
97479.36912,97479.36912,97635.05461,97534.69365,97727.81211
97478.49713,97478.49713,97634.18123,97533.82116,97726.93789
97478.49713,97478.49713,97634.18123,97533.82116,97726.93789
97478.49713,97478.49713,97634.18123,97533.82116,97726.93789
97480.17978,97480.17978,97635.86657,97535.50477,97728.62483
97480.17978,97480.17978,97635.86657,97535.50477,97728.62483
97480.17978,97480.17978,97635.86657,97535.50477,97728.62483
97477.70793,97477.70793,97633.39076,97533.03151,97726.14668
97477.70793,97477.70793,97633.39076,97533.03151,97726.14668
97478.32053,97478.32053,97634.00434,97533.64446,97726.76084
97478.32053,97478.32053,97634.00434,97533.64446,97726.76084
97478.32053,97478.32053,97634.00434,97533.64446,97726.76084
97478.32053,97478.32053,97634.00434,97533.64446,97726.76084
97478.32053,97478.32053,97634.00434,97533.64446,97726.76084
97478.32053,97478.32053,97634.00434,97533.64446,97726.76084
97477.16035,97477.16035,97632.84231,97532.48361,97725.5977
97477.16035,97477.16035,97632.84231,97532.48361,97725.5977
97477.16035,97477.16035,97632.84231,97532.48361,97725.5977
97477.33327,97477.33327,97633.0155,97532.65663,97725.77106
97477.33327,97477.33327,97633.0155,97532.65663,97725.77106
97477.33327,97477.33327,97633.0155,97532.65663,97725.77106
97477.33327,97477.33327,97633.0155,97532.65663,97725.77106
97474.85035,97474.85035,97630.52861,97530.17229,97723.28181
97474.85035,97474.85035,97630.52861,97530.17229,97723.28181
97473.57861,97473.57861,97629.25484,97528.89983,97722.00682
97473.57861,97473.57861,97629.25484,97528.89983,97722.00682
97474.73877,97474.73877,97630.41685,97530.06065,97723.16994
97474.73877,97474.73877,97630.41685,97530.06065,97723.16994
97474.73877,97474.73877,97630.41685,97530.06065,97723.16994
97475.74744,97475.74744,97631.42714,97531.0699,97724.18119
97475.74744,97475.74744,97631.42714,97531.0699,97724.18119
97475.74744,97475.74744,97631.42714,97531.0699,97724.18119
97474.76019,97474.76019,97630.43831,97530.08208,97723.19142
97474.76019,97474.76019,97630.43831,97530.08208,97723.19142
97475.87382,97475.87382,97631.55372,97531.19635,97724.30789
97475.87382,97475.87382,97631.55372,97531.19635,97724.30789
97475.43413,97475.43413,97631.11332,97530.75641,97723.86708
97475.43413,97475.43413,97631.11332,97530.75641,97723.86708
97475.43413,97475.43413,97631.11332,97530.75641,97723.86708
97477.16035,97477.16035,97632.84231,97532.48361,97725.5977
97477.16035,97477.16035,97632.84231,97532.48361,97725.5977
97477.16035,97477.16035,97632.84231,97532.48361,97725.5977
97477.16035,97477.16035,97632.84231,97532.48361,97725.5977
97477.16035,97477.16035,97632.84231,97532.48361,97725.5977
97476.6379,97476.6379,97632.31902,97531.96087,97725.07392
97476.6379,97476.6379,97632.31902,97531.96087,97725.07392
97474.82523,97474.82523,97630.50345,97530.14716,97723.25663
97474.82523,97474.82523,97630.50345,97530.14716,97723.25663
97474.82523,97474.82523,97630.50345,97530.14716,97723.25663
97475.02326,97475.02326,97630.7018,97530.3453,97723.45516
97475.02326,97475.02326,97630.7018,97530.3453,97723.45516
97475.02326,97475.02326,97630.7018,97530.3453,97723.45516
97476.39996,97476.39996,97632.0807,97531.72279,97724.83537
97476.39996,97476.39996,97632.0807,97531.72279,97724.83537
97476.39996,97476.39996,97632.0807,97531.72279,97724.83537
97474.82523,97474.82523,97630.50345,97530.14716,97723.25663
97474.82523,97474.82523,97630.50345,97530.14716,97723.25663
97474.82523,97474.82523,97630.50345,97530.14716,97723.25663
97478.14392,97478.14392,97633.82745,97533.46775,97726.58378
97478.14392,97478.14392,97633.82745,97533.46775,97726.58378
97476.22335,97476.22335,97631.90381,97531.54608,97724.65831
97476.22335,97476.22335,97631.90381,97531.54608,97724.65831
97476.22335,97476.22335,97631.90381,97531.54608,97724.65831
97483.76156,97483.76156,97639.45408,97539.08859,97732.21575
97483.76156,97483.76156,97639.45408,97539.08859,97732.21575
97483.76156,97483.76156,97639.45408,97539.08859,97732.21575
97483.76156,97483.76156,97639.45408,97539.08859,97732.21575
97483.76156,97483.76156,97639.45408,97539.08859,97732.21575
97475.0846,97475.0846,97630.76324,97530.40668,97723.51666
97475.0846,97475.0846,97630.76324,97530.40668,97723.51666
97475.0846,97475.0846,97630.76324,97530.40668,97723.51666
97475.96028,97475.96028,97631.64032,97531.28286,97724.39457
97475.96028,97475.96028,97631.64032,97531.28286,97724.39457
97475.96028,97475.96028,97631.64032,97531.28286,97724.39457
97476.39996,97476.39996,97632.0807,97531.72279,97724.83537
97476.39996,97476.39996,97632.0807,97531.72279,97724.83537
97476.39996,97476.39996,97632.0807,97531.72279,97724.83537
97478.14761,97478.14761,97633.83115,97533.47144,97726.58748
97478.14761,97478.14761,97633.83115,97533.47144,97726.58748
97478.38185,97478.38185,97634.06576,97533.70581,97726.82232
97478.38185,97478.38185,97634.06576,97533.70581,97726.82232
97478.38185,97478.38185,97634.06576,97533.70581,97726.82232
97475.34768,97475.34768,97631.02674,97530.66991,97723.78041
97475.34768,97475.34768,97631.02674,97530.66991,97723.78041
97475.34768,97475.34768,97631.02674,97530.66991,97723.78041
97475.61075,97475.61075,97631.29023,97530.93313,97724.04415
97475.61075,97475.61075,97631.29023,97530.93313,97724.04415
97475.61075,97475.61075,97631.29023,97530.93313,97724.04415
97476.598,97476.598,97632.27906,97531.92094,97725.03392
97476.598,97476.598,97632.27906,97531.92094,97725.03392
97475.19988,97475.19988,97630.8787,97530.52202,97723.63223
97475.19988,97475.19988,97630.8787,97530.52202,97723.63223
97475.19988,97475.19988,97630.8787,97530.52202,97723.63223
97475.19988,97475.19988,97630.8787,97530.52202,97723.63223
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97474.91169,97474.91169,97630.59005,97530.23367,97723.34331
97474.91169,97474.91169,97630.59005,97530.23367,97723.34331
97474.91169,97474.91169,97630.59005,97530.23367,97723.34331
97476.598,97476.598,97632.27906,97531.92094,97725.03392
97476.598,97476.598,97632.27906,97531.92094,97725.03392
97478.93313,97478.93313,97634.61792,97534.25741,97727.375
97478.93313,97478.93313,97634.61792,97534.25741,97727.375
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97479.06617,97479.06617,97634.75118,97534.39052,97727.50838
97479.06617,97479.06617,97634.75118,97534.39052,97727.50838
97479.06617,97479.06617,97634.75118,97534.39052,97727.50838
97474.53704,97474.53704,97630.2148,97529.85881,97722.9677
97474.53704,97474.53704,97630.2148,97529.85881,97722.9677
97474.53704,97474.53704,97630.2148,97529.85881,97722.9677
97475.72233,97475.72233,97631.40199,97531.04477,97724.15601
97475.72233,97475.72233,97631.40199,97531.04477,97724.15601
97475.72233,97475.72233,97631.40199,97531.04477,97724.15601
97475.72233,97475.72233,97631.40199,97531.04477,97724.15601
97475.58562,97475.58562,97631.26506,97530.90798,97724.01895
97475.58562,97475.58562,97631.26506,97530.90798,97724.01895
97475.58562,97475.58562,97631.26506,97530.90798,97724.01895
97474.4757,97474.4757,97630.15336,97529.79743,97722.9062
97474.4757,97474.4757,97630.15336,97529.79743,97722.9062
97477.53132,97477.53132,97633.21387,97532.8548,97725.96962
97477.53132,97477.53132,97633.21387,97532.8548,97725.96962
97477.53132,97477.53132,97633.21387,97532.8548,97725.96962
97475.0883,97475.0883,97630.76694,97530.41038,97723.52037
97475.0883,97475.0883,97630.76694,97530.41038,97723.52037
97475.0883,97475.0883,97630.76694,97530.41038,97723.52037
97475.87382,97475.87382,97631.55372,97531.19635,97724.30789
97475.87382,97475.87382,97631.55372,97531.19635,97724.30789
97472.49009,97472.49009,97628.16457,97527.81069,97720.91553
97472.49009,97472.49009,97628.16457,97527.81069,97720.91553
97472.49009,97472.49009,97628.16457,97527.81069,97720.91553
97473.36206,97473.36206,97629.03794,97528.68316,97721.78972
97473.36206,97473.36206,97629.03794,97528.68316,97721.78972
97473.36206,97473.36206,97629.03794,97528.68316,97721.78972
97476.94753,97476.94753,97632.62915,97532.27067,97725.38434
97476.94753,97476.94753,97632.62915,97532.27067,97725.38434
97476.94753,97476.94753,97632.62915,97532.27067,97725.38434
97476.94753,97476.94753,97632.62915,97532.27067,97725.38434
97476.94753,97476.94753,97632.62915,97532.27067,97725.38434
97475.37279,97475.37279,97631.05189,97530.69503,97723.80558
97475.37279,97475.37279,97631.05189,97530.69503,97723.80558
97475.89894,97475.89894,97631.57888,97531.22148,97724.33307
97475.89894,97475.89894,97631.57888,97531.22148,97724.33307
97475.89894,97475.89894,97631.57888,97531.22148,97724.33307
97474.82523,97474.82523,97630.50345,97530.14716,97723.25663
97474.82523,97474.82523,97630.50345,97530.14716,97723.25663
97474.82523,97474.82523,97630.50345,97530.14716,97723.25663
97476.48273,97476.48273,97632.1636,97531.80561,97724.91835
97476.48273,97476.48273,97632.1636,97531.80561,97724.91835
97476.48273,97476.48273,97632.1636,97531.80561,97724.91835
97476.05043,97476.05043,97631.73061,97531.37306,97724.48495
97476.05043,97476.05043,97631.73061,97531.37306,97724.48495
97476.05043,97476.05043,97631.73061,97531.37306,97724.48495
97475.80878,97475.80878,97631.48857,97531.13127,97724.24268
97475.80878,97475.80878,97631.48857,97531.13127,97724.24268
97475.35137,97475.35137,97631.03043,97530.6736,97723.78411
97475.35137,97475.35137,97631.03043,97530.6736,97723.78411
97475.35137,97475.35137,97631.03043,97530.6736,97723.78411
97474.88657,97474.88657,97630.56489,97530.20854,97723.31812
97474.88657,97474.88657,97630.56489,97530.20854,97723.31812
97474.88657,97474.88657,97630.56489,97530.20854,97723.31812
97474.88657,97474.88657,97630.56489,97530.20854,97723.31812
97474.88657,97474.88657,97630.56489,97530.20854,97723.31812
97474.18751,97474.18751,97629.86471,97529.50908,97722.61728
97474.18751,97474.18751,97629.86471,97529.50908,97722.61728
97474.18751,97474.18751,97629.86471,97529.50908,97722.61728
97475.7009,97475.7009,97631.38052,97531.02333,97724.13453
97475.7009,97475.7009,97631.38052,97531.02333,97724.13453
97475.7009,97475.7009,97631.38052,97531.02333,97724.13453
97474.30279,97474.30279,97629.98017,97529.62442,97722.73285
97474.30279,97474.30279,97629.98017,97529.62442,97722.73285
97474.56216,97474.56216,97630.23996,97529.88394,97722.99288
97474.56216,97474.56216,97630.23996,97529.88394,97722.99288
97474.56216,97474.56216,97630.23996,97529.88394,97722.99288
97476.68077,97476.68077,97632.36196,97532.00376,97725.1169
97476.68077,97476.68077,97632.36196,97532.00376,97725.1169
97476.09698,97476.09698,97631.77724,97531.41964,97724.53162
97476.09698,97476.09698,97631.77724,97531.41964,97724.53162
97476.09698,97476.09698,97631.77724,97531.41964,97724.53162
97475.63587,97475.63587,97631.31539,97530.95826,97724.06933
97475.63587,97475.63587,97631.31539,97530.95826,97724.06933
97475.63587,97475.63587,97631.31539,97530.95826,97724.06933
97473.51357,97473.51357,97629.18969,97528.83475,97721.94162
97473.51357,97473.51357,97629.18969,97528.83475,97721.94162
97472.59137,97472.59137,97628.26602,97527.91203,97721.01707
97472.59137,97472.59137,97628.26602,97527.91203,97721.01707
97472.59137,97472.59137,97628.26602,97527.91203,97721.01707
97472.59137,97472.59137,97628.26602,97527.91203,97721.01707
97472.59137,97472.59137,97628.26602,97527.91203,97721.01707
97474.91169,97474.91169,97630.59005,97530.23367,97723.34331
97474.91169,97474.91169,97630.59005,97530.23367,97723.34331
97474.91169,97474.91169,97630.59005,97530.23367,97723.34331
97475.96028,97475.96028,97631.64032,97531.28286,97724.39457
97475.96028,97475.96028,97631.64032,97531.28286,97724.39457
97475.96028,97475.96028,97631.64032,97531.28286,97724.39457
97475.80878,97475.80878,97631.48857,97531.13127,97724.24268
97475.80878,97475.80878,97631.48857,97531.13127,97724.24268
97475.13484,97475.13484,97630.81356,97530.45695,97723.56702
97475.13484,97475.13484,97630.81356,97530.45695,97723.56702
97475.13484,97475.13484,97630.81356,97530.45695,97723.56702
97476.24477,97476.24477,97631.92526,97531.56751,97724.67979
97476.24477,97476.24477,97631.92526,97531.56751,97724.67979
97476.24477,97476.24477,97631.92526,97531.56751,97724.67979
97472.83962,97472.83962,97628.51466,97528.16042,97721.26595
97472.83962,97472.83962,97628.51466,97528.16042,97721.26595
97472.83962,97472.83962,97628.51466,97528.16042,97721.26595
97474.91169,97474.91169,97630.59005,97530.23367,97723.34331
97474.91169,97474.91169,97630.59005,97530.23367,97723.34331
97474.91169,97474.91169,97630.59005,97530.23367,97723.34331
97474.73507,97474.73507,97630.41315,97530.05695,97723.16624
97474.73507,97474.73507,97630.41315,97530.05695,97723.16624
97474.73507,97474.73507,97630.41315,97530.05695,97723.16624
97474.73507,97474.73507,97630.41315,97530.05695,97723.16624
97475.72233,97475.72233,97631.40199,97531.04477,97724.15601
97475.72233,97475.72233,97631.40199,97531.04477,97724.15601
97475.72233,97475.72233,97631.40199,97531.04477,97724.15601
97474.73877,97474.73877,97630.41685,97530.06065,97723.16994
97474.73877,97474.73877,97630.41685,97530.06065,97723.16994
97474.73877,97474.73877,97630.41685,97530.06065,97723.16994
97472.99113,97472.99113,97628.66642,97528.31201,97721.41785
97472.99113,97472.99113,97628.66642,97528.31201,97721.41785
97472.99113,97472.99113,97628.66642,97528.31201,97721.41785
97473.16404,97473.16404,97628.8396,97528.48502,97721.5912
97473.16404,97473.16404,97628.8396,97528.48502,97721.5912
97473.16404,97473.16404,97628.8396,97528.48502,97721.5912
97473.16404,97473.16404,97628.8396,97528.48502,97721.5912
97474.03971,97474.03971,97629.71667,97529.36119,97722.4691
97474.03971,97474.03971,97629.71667,97529.36119,97722.4691
97474.03971,97474.03971,97629.71667,97529.36119,97722.4691
97475.19618,97475.19618,97630.87499,97530.51832,97723.62852
97475.19618,97475.19618,97630.87499,97530.51832,97723.62852
97475.19618,97475.19618,97630.87499,97530.51832,97723.62852
97475.7009,97475.7009,97631.38052,97531.02333,97724.13453
97475.7009,97475.7009,97631.38052,97531.02333,97724.13453
97475.7009,97475.7009,97631.38052,97531.02333,97724.13453
97473.94955,97473.94955,97629.62637,97529.27098,97722.37871
97473.94955,97473.94955,97629.62637,97529.27098,97722.37871
97473.94955,97473.94955,97629.62637,97529.27098,97722.37871
97472.99113,97472.99113,97628.66642,97528.31201,97721.41785
97472.99113,97472.99113,97628.66642,97528.31201,97721.41785
97471.93883,97471.93883,97627.61243,97527.25911,97720.36286
97471.93883,97471.93883,97627.61243,97527.25911,97720.36286
97471.5893,97471.5893,97627.26234,97526.90938,97720.01244
97471.5893,97471.5893,97627.26234,97526.90938,97720.01244
97471.5893,97471.5893,97627.26234,97526.90938,97720.01244
97469.05614,97469.05614,97624.72513,97524.37478,97717.47282
97469.05614,97469.05614,97624.72513,97524.37478,97717.47282
97469.05614,97469.05614,97624.72513,97524.37478,97717.47282
97469.05614,97469.05614,97624.72513,97524.37478,97717.47282
97469.05614,97469.05614,97624.72513,97524.37478,97717.47282
97474.3242,97474.3242,97630.00162,97529.64584,97722.75432
97474.3242,97474.3242,97630.00162,97529.64584,97722.75432
97475.34768,97475.34768,97631.02674,97530.66991,97723.78041
97475.34768,97475.34768,97631.02674,97530.66991,97723.78041
97473.8631,97473.8631,97629.53978,97529.18448,97722.29204
97473.8631,97473.8631,97629.53978,97529.18448,97722.29204
97476.39996,97476.39996,97632.0807,97531.72279,97724.83537
97476.39996,97476.39996,97632.0807,97531.72279,97724.83537
97476.39996,97476.39996,97632.0807,97531.72279,97724.83537
97474.15129,97474.15129,97629.82843,97529.47284,97722.58097
97474.15129,97474.15129,97629.82843,97529.47284,97722.58097
97474.15129,97474.15129,97629.82843,97529.47284,97722.58097
97475.37279,97475.37279,97631.05189,97530.69503,97723.80558
97475.37279,97475.37279,97631.05189,97530.69503,97723.80558
97475.37279,97475.37279,97631.05189,97530.69503,97723.80558
97474.67373,97474.67373,97630.35171,97529.99557,97723.10474
97474.67373,97474.67373,97630.35171,97529.99557,97723.10474
97474.06112,97474.06112,97629.73812,97529.38261,97722.49057
97474.06112,97474.06112,97629.73812,97529.38261,97722.49057
97474.06112,97474.06112,97629.73812,97529.38261,97722.49057
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97477.73306,97477.73306,97633.41593,97533.05665,97726.17187
97475.80878,97475.80878,97631.48857,97531.13127,97724.24268
97475.80878,97475.80878,97631.48857,97531.13127,97724.24268
97475.80878,97475.80878,97631.48857,97531.13127,97724.24268
97472.95118,97472.95118,97628.6264,97528.27204,97721.37779
97472.95118,97472.95118,97628.6264,97528.27204,97721.37779
97475.9817,97475.9817,97631.66177,97531.30429,97724.41605
97475.9817,97475.9817,97631.66177,97531.30429,97724.41605
97475.9817,97475.9817,97631.66177,97531.30429,97724.41605
97475.0846,97475.0846,97630.76324,97530.40668,97723.51666
97475.0846,97475.0846,97630.76324,97530.40668,97723.51666
97473.7367,97473.7367,97629.41318,97529.05801,97722.16532
97473.7367,97473.7367,97629.41318,97529.05801,97722.16532
97473.7367,97473.7367,97629.41318,97529.05801,97722.16532
97473.53497,97473.53497,97629.21113,97528.85616,97721.96307
97473.53497,97473.53497,97629.21113,97528.85616,97721.96307
97473.53497,97473.53497,97629.21113,97528.85616,97721.96307
97473.88451,97473.88451,97629.56123,97529.2059,97722.31351
97473.88451,97473.88451,97629.56123,97529.2059,97722.31351
97474.7853,97474.7853,97630.46346,97530.10721,97723.21659
97474.7853,97474.7853,97630.46346,97530.10721,97723.21659
97474.7853,97474.7853,97630.46346,97530.10721,97723.21659
97474.7853,97474.7853,97630.46346,97530.10721,97723.21659
97473.49502,97473.49502,97629.17111,97528.81619,97721.92302
97473.49502,97473.49502,97629.17111,97528.81619,97721.92302
97473.49502,97473.49502,97629.17111,97528.81619,97721.92302
97477.3185,97477.3185,97633.00071,97532.64185,97725.75626
97477.3185,97477.3185,97633.00071,97532.64185,97725.75626
97477.3185,97477.3185,97633.00071,97532.64185,97725.75626
97477.60299,97477.60299,97633.28565,97532.92651,97726.04147
97477.60299,97477.60299,97633.28565,97532.92651,97726.04147
97474.56216,97474.56216,97630.23996,97529.88394,97722.99288
97474.56216,97474.56216,97630.23996,97529.88394,97722.99288
97474.56216,97474.56216,97630.23996,97529.88394,97722.99288
97475.94177,97475.94177,97631.62178,97531.26434,97724.37601
97475.94177,97475.94177,97631.62178,97531.26434,97724.37601
97475.13484,97475.13484,97630.81356,97530.45695,97723.56702
97475.13484,97475.13484,97630.81356,97530.45695,97723.56702
97475.13484,97475.13484,97630.81356,97530.45695,97723.56702
97475.13484,97475.13484,97630.81356,97530.45695,97723.56702
97475.13484,97475.13484,97630.81356,97530.45695,97723.56702
97475.15624,97475.15624,97630.83499,97530.47836,97723.58848
97475.15624,97475.15624,97630.83499,97530.47836,97723.58848
97475.15624,97475.15624,97630.83499,97530.47836,97723.58848
97470.74243,97470.74243,97626.41412,97526.06203,97719.16341
97470.74243,97470.74243,97626.41412,97526.06203,97719.16341
97473.12409,97473.12409,97628.79959,97528.44505,97721.55115
97473.12409,97473.12409,97628.79959,97528.44505,97721.55115
97473.12409,97473.12409,97628.79959,97528.44505,97721.55115
97472.88612,97472.88612,97628.56124,97528.20694,97721.31257
97472.88612,97472.88612,97628.56124,97528.20694,97721.31257
97472.88612,97472.88612,97628.56124,97528.20694,97721.31257
97471.3978,97471.3978,97627.07054,97526.71777,97719.82045
97471.3978,97471.3978,97627.07054,97526.71777,97719.82045
97471.3978,97471.3978,97627.07054,97526.71777,97719.82045
97471.90258,97471.90258,97627.57612,97527.22284,97720.32652
97471.90258,97471.90258,97627.57612,97527.22284,97720.32652
97471.90258,97471.90258,97627.57612,97527.22284,97720.32652
97475.41932,97475.41932,97631.09849,97530.74159,97723.85223
97475.41932,97475.41932,97631.09849,97530.74159,97723.85223
97472.88612,97472.88612,97628.56124,97528.20694,97721.31257
97472.88612,97472.88612,97628.56124,97528.20694,97721.31257
97472.88612,97472.88612,97628.56124,97528.20694,97721.31257
97472.88612,97472.88612,97628.56124,97528.20694,97721.31257
97472.88612,97472.88612,97628.56124,97528.20694,97721.31257
97475.09489,97475.09489,97630.77354,97530.41697,97723.52697
97475.09489,97475.09489,97630.77354,97530.41697,97723.52697
97475.09489,97475.09489,97630.77354,97530.41697,97723.52697
97470.50073,97470.50073,97626.17203,97525.82019,97718.92109
97470.50073,97470.50073,97626.17203,97525.82019,97718.92109
97470.50073,97470.50073,97626.17203,97525.82019,97718.92109
97474.10763,97474.10763,97629.7847,97529.42915,97722.53719
97474.10763,97474.10763,97629.7847,97529.42915,97722.53719
97473.17058,97473.17058,97628.84615,97528.49157,97721.59775
97473.17058,97473.17058,97628.84615,97528.49157,97721.59775
97472.35995,97472.35995,97628.03423,97527.68047,97720.78506
97472.35995,97472.35995,97628.03423,97527.68047,97720.78506
97472.35995,97472.35995,97628.03423,97527.68047,97720.78506
97473.08412,97473.08412,97628.75955,97528.40506,97721.51107
97473.08412,97473.08412,97628.75955,97528.40506,97721.51107
97473.08412,97473.08412,97628.75955,97528.40506,97721.51107
97472.53286,97472.53286,97628.20741,97527.85348,97720.95841
97472.53286,97472.53286,97628.20741,97527.85348,97720.95841
97472.53286,97472.53286,97628.20741,97527.85348,97720.95841
97473.60657,97473.60657,97629.28284,97528.9278,97722.03486
97473.60657,97473.60657,97629.28284,97528.9278,97722.03486
97473.60657,97473.60657,97629.28284,97528.9278,97722.03486
97473.60657,97473.60657,97629.28284,97528.9278,97722.03486
97473.89475,97473.89475,97629.57148,97529.21615,97722.32377
97473.89475,97473.89475,97629.57148,97529.21615,97722.32377
97473.89475,97473.89475,97629.57148,97529.21615,97722.32377
97474.4172,97474.4172,97630.09477,97529.7389,97722.84755
97474.4172,97474.4172,97630.09477,97529.7389,97722.84755
97474.4172,97474.4172,97630.09477,97529.7389,97722.84755
97475.2678,97475.2678,97630.94673,97530.58998,97723.70032
97475.2678,97475.2678,97630.94673,97530.58998,97723.70032
97475.2678,97475.2678,97630.94673,97530.58998,97723.70032
97471.98532,97471.98532,97627.659,97527.30563,97720.40947
97471.98532,97471.98532,97627.659,97527.30563,97720.40947
97471.98532,97471.98532,97627.659,97527.30563,97720.40947
97470.7889,97470.7889,97626.46066,97526.10853,97719.21
