interior_pressure,calibrated_pressure,pressure_normal,pressure_2.5,pressure_97.5
97403.96722,97559.53206,97559.53207,97459.24869,97652.21786
97403.96722,97559.53206,97559.53207,97459.24869,97652.21786
97403.94963,97559.51445,97559.51445,97459.23109,97652.20022
97403.94963,97559.51445,97559.51445,97459.23109,97652.20022
97403.94963,97559.51445,97559.51445,97459.23109,97652.20022
97400.67668,97556.23626,97556.23626,97455.95627,97648.91892
97400.67668,97556.23626,97556.23626,97455.95627,97648.91892
97400.67668,97556.23626,97556.23626,97455.95627,97648.91892
97401.78941,97557.35077,97557.35077,97457.06964,97650.03449
97401.78941,97557.35077,97557.35077,97457.06964,97650.03449
97401.78941,97557.35077,97557.35077,97457.06964,97650.03449
97401.78941,97557.35077,97557.35077,97457.06964,97650.03449
97401.78941,97557.35077,97557.35077,97457.06964,97650.03449
97402.71765,97558.2805,97558.2805,97457.99841,97650.9651
97402.71765,97558.2805,97558.2805,97457.99841,97650.9651
97404.72301,97560.28907,97560.28907,97460.00491,97652.97557
97404.72301,97560.28907,97560.28907,97460.00491,97652.97557
97402.40739,97557.96975,97557.96974,97457.68797,97650.65405
97402.40739,97557.96975,97557.96974,97457.68797,97650.65405
97402.40739,97557.96975,97557.96974,97457.68797,97650.65405
97399.57974,97555.13757,97555.13757,97454.85871,97647.81918
97399.57974,97555.13757,97555.13757,97454.85871,97647.81918
97399.57974,97555.13757,97555.13757,97454.85871,97647.81918
97401.65032,97557.21147,97557.21146,97456.93047,97649.89505
97401.65032,97557.21147,97557.21146,97456.93047,97649.89505
97401.65032,97557.21147,97557.21146,97456.93047,97649.89505
97401.20242,97556.76285,97556.76284,97456.48231,97649.446
97401.20242,97556.76285,97556.76284,97456.48231,97649.446
97401.20242,97556.76285,97556.76284,97456.48231,97649.446
97403.10587,97558.66934,97558.66934,97458.38685,97651.35431
97403.10587,97558.66934,97558.66934,97458.38685,97651.35431
97402.99762,97558.56092,97558.56092,97458.27854,97651.24578
97402.99762,97558.56092,97558.56092,97458.27854,97651.24578
97402.99762,97558.56092,97558.56092,97458.27854,97651.24578
97402.99762,97558.56092,97558.56092,97458.27854,97651.24578
97402.99762,97558.56092,97558.56092,97458.27854,97651.24578
97403.72226,97559.28672,97559.28672,97459.00359,97651.97227
97403.72226,97559.28672,97559.28672,97459.00359,97651.97227
97403.72226,97559.28672,97559.28672,97459.00359,97651.97227
97404.98317,97560.54964,97560.54964,97460.26522,97653.2364
97404.98317,97560.54964,97560.54964,97460.26522,97653.2364
97404.98317,97560.54964,97560.54964,97460.26522,97653.2364
97402.45061,97558.01303,97558.01303,97457.73121,97650.69738
97402.45061,97558.01303,97558.01303,97457.73121,97650.69738
97402.45061,97558.01303,97558.01303,97457.73121,97650.69738
97401.77657,97557.33792,97557.33791,97457.05679,97650.02162
97401.77657,97557.33792,97557.33791,97457.05679,97650.02162
97401.79781,97557.35919,97557.35919,97457.07804,97650.04291
97401.79781,97557.35919,97557.35919,97457.07804,97650.04291
97401.79781,97557.35919,97557.35919,97457.07804,97650.04291
97403.81445,97559.37906,97559.37905,97459.09583,97652.0647
97403.81445,97559.37906,97559.37905,97459.09583,97652.0647
97403.81445,97559.37906,97559.37905,97459.09583,97652.0647
97401.37128,97556.93197,97556.93197,97456.65127,97649.61529
97401.37128,97556.93197,97556.93197,97456.65127,97649.61529
97401.37128,97556.93197,97556.93197,97456.65127,97649.61529
97404.18475,97559.74994,97559.74995,97459.46634,97652.43594
97404.18475,97559.74994,97559.74995,97459.46634,97652.43594
97404.18475,97559.74994,97559.74995,97459.46634,97652.43594
97404.18475,97559.74994,97559.74995,97459.46634,97652.43594
97404.18475,97559.74994,97559.74995,97459.46634,97652.43594
97402.32981,97557.89204,97557.89204,97457.61035,97650.57627
97402.32981,97557.89204,97557.89204,97457.61035,97650.57627
97402.32981,97557.89204,97557.89204,97457.61035,97650.57627
97402.0652,97557.627,97557.627,97457.34558,97650.31098
97402.0652,97557.627,97557.627,97457.34558,97650.31098
97403.61821,97559.1825,97559.1825,97458.89948,97651.86796
97403.61821,97559.1825,97559.1825,97458.89948,97651.86796
97401.97087,97557.53252,97557.53252,97457.2512,97650.21641
97401.97087,97557.53252,97557.53252,97457.2512,97650.21641
97401.97087,97557.53252,97557.53252,97457.2512,97650.21641
97399.08663,97554.64367,97554.64367,97454.36531,97647.32482
97399.08663,97554.64367,97554.64367,97454.36531,97647.32482
97399.08663,97554.64367,97554.64367,97454.36531,97647.32482
97404.53149,97560.09724,97560.09724,97459.81328,97652.78357
97404.53149,97560.09724,97560.09724,97459.81328,97652.78357
97404.53149,97560.09724,97560.09724,97459.81328,97652.78357
97401.82975,97557.39118,97557.39118,97457.11,97650.07493
97401.82975,97557.39118,97557.39118,97457.11,97650.07493
97401.82975,97557.39118,97557.39118,97457.11,97650.07493
97403.55273,97559.11692,97559.11691,97458.83396,97651.80231
97403.55273,97559.11692,97559.11691,97458.83396,97651.80231
97405.19917,97560.76599,97560.76599,97460.48134,97653.45295
97405.19917,97560.76599,97560.76599,97460.48134,97653.45295
97405.19917,97560.76599,97560.76599,97460.48134,97653.45295
97401.93159,97557.49318,97557.49318,97457.2119,97650.17703
97401.93159,97557.49318,97557.49318,97457.2119,97650.17703
97401.93159,97557.49318,97557.49318,97457.2119,97650.17703
97399.24159,97554.79887,97554.79888,97454.52036,97647.48017
97399.24159,97554.79887,97554.79888,97454.52036,97647.48017
97399.24159,97554.79887,97554.79888,97454.52036,97647.48017
97400.15463,97555.71337,97555.71338,97455.43392,97648.39554
97400.15463,97555.71337,97555.71338,97455.43392,97648.39554
97400.15463,97555.71337,97555.71338,97455.43392,97648.39554
97403.09879,97558.66225,97558.66225,97458.37976,97651.34721
97403.09879,97558.66225,97558.66225,97458.37976,97651.34721
97398.78941,97554.34597,97554.34597,97454.06792,97647.02684
97398.78941,97554.34597,97554.34597,97454.06792,97647.02684
97399.40476,97554.96231,97554.96231,97454.68363,97647.64376
97399.40476,97554.96231,97554.96231,97454.68363,97647.64376
97402.52719,97558.08973,97558.08973,97457.80784,97650.77415
97402.52719,97558.08973,97558.08973,97457.80784,97650.77415
97399.88897,97555.4473,97555.44729,97455.16811,97648.1292
97399.88897,97555.4473,97555.44729,97455.16811,97648.1292
97399.88897,97555.4473,97555.44729,97455.16811,97648.1292
97399.88897,97555.4473,97555.44729,97455.16811,97648.1292
97399.88897,97555.4473,97555.44729,97455.16811,97648.1292
97400.3256,97555.88462,97555.88462,97455.60499,97648.56695
97400.3256,97555.88462,97555.88462,97455.60499,97648.56695
97400.3256,97555.88462,97555.88462,97455.60499,97648.56695
97399.8671,97555.42539,97555.42539,97455.14623,97648.10728
97399.8671,97555.42539,97555.42539,97455.14623,97648.10728
97400.02278,97555.58132,97555.58132,97455.302,97648.26335
97400.02278,97555.58132,97555.58132,97455.302,97648.26335
97402.61628,97558.17896,97558.17897,97457.89698,97650.86347
97402.61628,97558.17896,97558.17897,97457.89698,97650.86347
97402.861,97558.42408,97558.42408,97458.14184,97651.10881
97402.861,97558.42408,97558.42408,97458.14184,97651.10881
97402.861,97558.42408,97558.42408,97458.14184,97651.10881
97401.11677,97556.67705,97556.67706,97456.39661,97649.36013
97401.11677,97556.67705,97556.67706,97456.39661,97649.36013
97401.11677,97556.67705,97556.67706,97456.39661,97649.36013
97400.74668,97556.30637,97556.30637,97456.02631,97648.9891
97400.74668,97556.30637,97556.30637,97456.02631,97648.9891
97400.74668,97556.30637,97556.30637,97456.02631,97648.9891
97399.69919,97555.25721,97555.25721,97454.97822,97647.93894
97399.69919,97555.25721,97555.25721,97454.97822,97647.93894
97399.69919,97555.25721,97555.25721,97454.97822,97647.93894
97399.22619,97554.78346,97554.78345,97454.50495,97647.46473
97399.22619,97554.78346,97554.78345,97454.50495,97647.46473
97399.22619,97554.78346,97554.78345,97454.50495,97647.46473
97398.66072,97554.21708,97554.21708,97453.93916,97646.89782
97398.66072,97554.21708,97554.21708,97453.93916,97646.89782
97400.72849,97556.28815,97556.28816,97456.00811,97648.97086
97400.72849,97556.28815,97556.28816,97456.00811,97648.97086
97400.72849,97556.28815,97556.28816,97456.00811,97648.97086
97399.17791,97554.7351,97554.73509,97454.45665,97647.41633
97399.17791,97554.7351,97554.73509,97454.45665,97647.41633
97399.17791,97554.7351,97554.73509,97454.45665,97647.41633
97398.09992,97553.65538,97553.65538,97453.37804,97646.33559
97398.09992,97553.65538,97553.65538,97453.37804,97646.33559
97398.67707,97554.23346,97554.23345,97453.95552,97646.91421
97398.67707,97554.23346,97554.23345,97453.95552,97646.91421
97400.12702,97555.68572,97555.68572,97455.4063,97648.36786
97400.12702,97555.68572,97555.68572,97455.4063,97648.36786
97401.91344,97557.475,97557.475,97457.19374,97650.15884
97401.91344,97557.475,97557.475,97457.19374,97650.15884
97401.91344,97557.475,97557.475,97457.19374,97650.15884
97401.91344,97557.475,97557.475,97457.19374,97650.15884
97401.31065,97556.87125,97556.87125,97456.5906,97649.55451
97401.31065,97556.87125,97556.87125,97456.5906,97649.55451
97401.31065,97556.87125,97556.87125,97456.5906,97649.55451
97398.31851,97553.87431,97553.87432,97453.59676,97646.55474
97398.31851,97553.87431,97553.87432,97453.59676,97646.55474
97398.31851,97553.87431,97553.87432,97453.59676,97646.55474
97399.03691,97554.59387,97554.59387,97454.31557,97647.27497
97399.03691,97554.59387,97554.59387,97454.31557,97647.27497
97400.77027,97556.33,97556.33,97456.04992,97649.01275
97400.77027,97556.33,97556.33,97456.04992,97649.01275
97398.35596,97553.91183,97553.91183,97453.63423,97646.59228
97398.35596,97553.91183,97553.91183,97453.63423,97646.59228
97401.81091,97557.37231,97557.37231,97457.09115,97650.05605
97401.81091,97557.37231,97557.37231,97457.09115,97650.05605
97401.81091,97557.37231,97557.37231,97457.09115,97650.05605
97397.54874,97553.10332,97553.10332,97452.82655,97645.783
97397.54874,97553.10332,97553.10332,97452.82655,97645.783
97397.54874,97553.10332,97553.10332,97452.82655,97645.783
97400.51422,97556.07354,97556.07354,97455.79372,97648.75605
97400.51422,97556.07354,97556.07354,97455.79372,97648.75605
97400.51422,97556.07354,97556.07354,97455.79372,97648.75605
97397.57319,97553.12781,97553.12781,97452.85101,97645.80752
97397.57319,97553.12781,97553.12781,97452.85101,97645.80752
97397.57319,97553.12781,97553.12781,97452.85101,97645.80752
97398.3936,97553.94953,97553.94953,97453.67189,97646.63002
97398.3936,97553.94953,97553.94953,97453.67189,97646.63002
97399.30309,97554.86048,97554.86047,97454.5819,97647.54183
97399.30309,97554.86048,97554.86047,97454.5819,97647.54183
97400.89609,97556.45602,97556.45602,97456.17581,97649.13889
97400.89609,97556.45602,97556.45602,97456.17581,97649.13889
97400.89609,97556.45602,97556.45602,97456.17581,97649.13889
97400.44518,97556.0044,97556.00439,97455.72464,97648.68683
97400.44518,97556.0044,97556.00439,97455.72464,97648.68683
97400.44518,97556.0044,97556.00439,97455.72464,97648.68683
97401.68834,97557.24954,97557.24954,97456.96851,97649.93316
97401.68834,97557.24954,97557.24954,97456.96851,97649.93316
97397.35796,97552.91224,97552.91223,97452.63566,97645.59174
97397.35796,97552.91224,97552.91223,97452.63566,97645.59174
97402.00655,97557.56826,97557.56826,97457.2869,97650.25218
97402.00655,97557.56826,97557.56826,97457.2869,97650.25218
97398.93799,97554.49479,97554.49479,97454.21659,97647.1758
97398.93799,97554.49479,97554.49479,97454.21659,97647.1758
97398.93799,97554.49479,97554.49479,97454.21659,97647.1758
97398.93799,97554.49479,97554.49479,97454.21659,97647.1758
97400.00239,97555.56089,97555.56089,97455.2816,97648.24291
97400.00239,97555.56089,97555.56089,97455.2816,97648.24291
97400.00239,97555.56089,97555.56089,97455.2816,97648.24291
97399.56111,97555.11891,97555.11891,97454.84006,97647.80051
97399.56111,97555.11891,97555.11891,97454.84006,97647.80051
97401.99797,97557.55967,97557.55967,97457.27832,97650.24358
97401.99797,97557.55967,97557.55967,97457.27832,97650.24358
97398.94263,97554.49944,97554.49944,97454.22123,97647.18045
97398.94263,97554.49944,97554.49944,97454.22123,97647.18045
97398.94263,97554.49944,97554.49944,97454.22123,97647.18045
97399.02728,97554.58422,97554.58422,97454.30593,97647.26531
97399.02728,97554.58422,97554.58422,97454.30593,97647.26531
97399.02728,97554.58422,97554.58422,97454.30593,97647.26531
97401.15972,97556.72007,97556.72008,97456.43959,97649.40319
97401.15972,97556.72007,97556.72008,97456.43959,97649.40319
97401.15972,97556.72007,97556.72008,97456.43959,97649.40319
97398.98695,97554.54383,97554.54383,97454.26558,97647.22488
97398.98695,97554.54383,97554.54383,97454.26558,97647.22488
97398.98695,97554.54383,97554.54383,97454.26558,97647.22488
97399.25553,97554.81284,97554.81284,97454.53431,97647.49415
97399.25553,97554.81284,97554.81284,97454.53431,97647.49415
97395.9247,97551.47667,97551.47668,97451.20158,97644.15482
97395.9247,97551.47667,97551.47668,97451.20158,97644.15482
97398.11631,97553.6718,97553.6718,97453.39444,97646.35202
97398.11631,97553.6718,97553.6718,97453.39444,97646.35202
97396.18875,97551.74115,97551.74115,97451.46578,97644.41954
97396.18875,97551.74115,97551.74115,97451.46578,97644.41954
97400.7186,97556.27825,97556.27825,97455.99822,97648.96095
97400.7186,97556.27825,97556.27825,97455.99822,97648.96095
97400.7186,97556.27825,97556.27825,97455.99822,97648.96095
97400.7186,97556.27825,97556.27825,97455.99822,97648.96095
97400.7186,97556.27825,97556.27825,97455.99822,97648.96095
97398.508,97554.06411,97554.06411,97453.78635,97646.74471
97398.508,97554.06411,97554.06411,97453.78635,97646.74471
97398.508,97554.06411,97554.06411,97453.78635,97646.74471
97396.3421,97551.89475,97551.89475,97451.61922,97644.57328
97396.3421,97551.89475,97551.89475,97451.61922,97644.57328
97395.61708,97551.16857,97551.16857,97450.89378,97643.84642
97395.61708,97551.16857,97551.16857,97450.89378,97643.84642
97402.19519,97557.7572,97557.7572,97457.47565,97650.44131
97402.19519,97557.7572,97557.7572,97457.47565,97650.44131
97402.19519,97557.7572,97557.7572,97457.47565,97650.44131
97401.79504,97557.35641,97557.35641,97457.07527,97650.04014
97401.79504,97557.35641,97557.35641,97457.07527,97650.04014
97401.79504,97557.35641,97557.35641,97457.07527,97650.04014
97400.2221,97555.78095,97555.78096,97455.50143,97648.46318
97400.2221,97555.78095,97555.78096,97455.50143,97648.46318
97400.2221,97555.78095,97555.78096,97455.50143,97648.46318
97394.7731,97550.32324,97550.32324,97450.04932,97643.00028
97394.7731,97550.32324,97550.32324,97450.04932,97643.00028
97394.7731,97550.32324,97550.32324,97450.04932,97643.00028
97398.3157,97553.8715,97553.87151,97453.59394,97646.55192
97398.3157,97553.8715,97553.87151,97453.59394,97646.55192
97398.3157,97553.8715,97553.87151,97453.59394,97646.55192
97397.24693,97552.80103,97552.80103,97452.52456,97645.48042
97397.24693,97552.80103,97552.80103,97452.52456,97645.48042
97399.70564,97555.26366,97555.26367,97454.98468,97647.9454
97399.70564,97555.26366,97555.26367,97454.98468,97647.9454
97399.70564,97555.26366,97555.26367,97454.98468,97647.9454
97401.43631,97556.99711,97556.99711,97456.71634,97649.68049
97401.43631,97556.99711,97556.99711,97456.71634,97649.68049
97401.43631,97556.99711,97556.99711,97456.71634,97649.68049
97399.27567,97554.83301,97554.83301,97454.55446,97647.51434
97399.27567,97554.83301,97554.83301,97454.55446,97647.51434
97399.27567,97554.83301,97554.83301,97454.55446,97647.51434
97402.58793,97558.15057,97558.15057,97457.86861,97650.83505
97402.58793,97558.15057,97558.15057,97457.86861,97650.83505
97398.84535,97554.402,97554.402,97454.1239,97647.08292
97398.84535,97554.402,97554.402,97454.1239,97647.08292
97398.84535,97554.402,97554.402,97454.1239,97647.08292
97402.46203,97558.02447,97558.02447,97457.74264,97650.70883
97402.46203,97558.02447,97558.02447,97457.74264,97650.70883
97402.46203,97558.02447,97558.02447,97457.74264,97650.70883
97399.1573,97554.71446,97554.71445,97454.43602,97647.39567
97399.1573,97554.71446,97554.71445,97454.43602,97647.39567
97399.1573,97554.71446,97554.71445,97454.43602,97647.39567
97399.1573,97554.71446,97554.71445,97454.43602,97647.39567
97399.1573,97554.71446,97554.71445,97454.43602,97647.39567
97401.9793,97557.54097,97557.54097,97457.25964,97650.22487
97401.9793,97557.54097,97557.54097,97457.25964,97650.22487
97401.9793,97557.54097,97557.54097,97457.25964,97650.22487
97399.9813,97555.53977,97555.53977,97455.26049,97648.22177
97399.9813,97555.53977,97555.53977,97455.26049,97648.22177
97401.46634,97557.02719,97557.02719,97456.74638,97649.7106
97401.46634,97557.02719,97557.02719,97456.74638,97649.7106
97400.44849,97556.0077,97556.00771,97455.72795,97648.69015
97400.44849,97556.0077,97556.00771,97455.72795,97648.69015
97401.65135,97557.21249,97557.21249,97456.9315,97649.89608
97401.65135,97557.21249,97557.21249,97456.9315,97649.89608
97401.65135,97557.21249,97557.21249,97456.9315,97649.89608
97403.67839,97559.24278,97559.24278,97458.9597,97651.92829
97403.67839,97559.24278,97559.24278,97458.9597,97651.92829
97403.67839,97559.24278,97559.24278,97458.9597,97651.92829
97402.83849,97558.40153,97558.40153,97458.11932,97651.08625
97402.83849,97558.40153,97558.40153,97458.11932,97651.08625
97402.83849,97558.40153,97558.40153,97458.11932,97651.08625
97401.64912,97557.21026,97557.21026,97456.92927,97649.89384
97401.64912,97557.21026,97557.21026,97456.92927,97649.89384
97398.3281,97553.88393,97553.88392,97453.60635,97646.56435
97398.3281,97553.88393,97553.88392,97453.60635,97646.56435
97398.3281,97553.88393,97553.88392,97453.60635,97646.56435
97398.3281,97553.88393,97553.88392,97453.60635,97646.56435
97403.82391,97559.38853,97559.38853,97459.1053,97652.07418
97403.82391,97559.38853,97559.38853,97459.1053,97652.07418
97403.82391,97559.38853,97559.38853,97459.1053,97652.07418
97402.59746,97558.16011,97558.16012,97457.87815,97650.8446
97402.59746,97558.16011,97558.16012,97457.87815,97650.8446
97402.59746,97558.16011,97558.16012,97457.87815,97650.8446
97399.92944,97555.48783,97555.48783,97455.20861,97648.16978
97399.92944,97555.48783,97555.48783,97455.20861,97648.16978
97399.92944,97555.48783,97555.48783,97455.20861,97648.16978
97402.71363,97558.27647,97558.27647,97457.99438,97650.96107
97402.71363,97558.27647,97558.27647,97457.99438,97650.96107
97402.71363,97558.27647,97558.27647,97457.99438,97650.96107
97398.91669,97554.47346,97554.47346,97454.19528,97647.15444
97398.91669,97554.47346,97554.47346,97454.19528,97647.15444
97401.8051,97557.36649,97557.36649,97457.08534,97650.05022
97401.8051,97557.36649,97557.36649,97457.08534,97650.05022
97401.8051,97557.36649,97557.36649,97457.08534,97650.05022
97397.77708,97553.33202,97553.33202,97453.05502,97646.01193
97397.77708,97553.33202,97553.33202,97453.05502,97646.01193
97401.44521,97557.00602,97557.00602,97456.72524,97649.68941
97401.44521,97557.00602,97557.00602,97456.72524,97649.68941
97401.44521,97557.00602,97557.00602,97456.72524,97649.68941
97401.44521,97557.00602,97557.00602,97456.72524,97649.68941
97401.44521,97557.00602,97557.00602,97456.72524,97649.68941
97399.75719,97555.31531,97555.3153,97455.03626,97647.99709
97399.75719,97555.31531,97555.3153,97455.03626,97647.99709
97399.75719,97555.31531,97555.3153,97455.03626,97647.99709
97400.95941,97556.51945,97556.51945,97456.23916,97649.20237
97400.95941,97556.51945,97556.51945,97456.23916,97649.20237
97399.92451,97555.48289,97555.48289,97455.20367,97648.16483
97399.92451,97555.48289,97555.48289,97455.20367,97648.16483
97400.50959,97556.0689,97556.06891,97455.78909,97648.75141
97400.50959,97556.0689,97556.06891,97455.78909,97648.75141
97398.70232,97554.25874,97554.25874,97453.98078,97646.93953
97398.70232,97554.25874,97554.25874,97453.98078,97646.93953
97398.70232,97554.25874,97554.25874,97453.98078,97646.93953
97398.79534,97554.35192,97554.35191,97454.07386,97647.03278
97398.79534,97554.35192,97554.35191,97454.07386,97647.03278
97398.79534,97554.35192,97554.35191,97454.07386,97647.03278
97398.97218,97554.52904,97554.52904,97454.2508,97647.21007
97398.97218,97554.52904,97554.52904,97454.2508,97647.21007
97398.97218,97554.52904,97554.52904,97454.2508,97647.21007
97399.94296,97555.50137,97555.50137,97455.22213,97648.18333
97399.94296,97555.50137,97555.50137,97455.22213,97648.18333
97399.94296,97555.50137,97555.50137,97455.22213,97648.18333
97399.94296,97555.50137,97555.50137,97455.22213,97648.18333
97400.66833,97556.2279,97556.2279,97455.94792,97648.91055
97400.66833,97556.2279,97556.2279,97455.94792,97648.91055
97399.96835,97555.5268,97555.5268,97455.24754,97648.20879
97399.96835,97555.5268,97555.5268,97455.24754,97648.20879
97398.59792,97554.15418,97554.15418,97453.87632,97646.83486
97398.59792,97554.15418,97554.15418,97453.87632,97646.83486
97398.59792,97554.15418,97554.15418,97453.87632,97646.83486
97398.1275,97553.683,97553.683,97453.40564,97646.36324
97398.1275,97553.683,97553.683,97453.40564,97646.36324
97398.1275,97553.683,97553.683,97453.40564,97646.36324
97397.77576,97553.3307,97553.3307,97453.0537,97646.0106
97397.77576,97553.3307,97553.3307,97453.0537,97646.0106
97397.3567,97552.91097,97552.91097,97452.6344,97645.59047
97397.3567,97552.91097,97552.91097,97452.6344,97645.59047
97396.61882,97552.17191,97552.17191,97451.89609,97644.85071
97396.61882,97552.17191,97552.17191,97451.89609,97644.85071
97399.61753,97555.17542,97555.17542,97454.89652,97647.85707
97399.61753,97555.17542,97555.17542,97454.89652,97647.85707
97396.44915,97552.00197,97552.00197,97451.72633,97644.68061
97396.44915,97552.00197,97552.00197,97451.72633,97644.68061
97396.44915,97552.00197,97552.00197,97451.72633,97644.68061
97396.44915,97552.00197,97552.00197,97451.72633,97644.68061
97396.44915,97552.00197,97552.00197,97451.72633,97644.68061
97401.57342,97557.13444,97557.13444,97456.85352,97649.81795
97401.57342,97557.13444,97557.13444,97456.85352,97649.81795
97399.4815,97555.03918,97555.03917,97454.76041,97647.72069
97399.4815,97555.03918,97555.03917,97454.76041,97647.72069
97398.3929,97553.94883,97553.94883,97453.67119,97646.62932
97398.3929,97553.94883,97553.94883,97453.67119,97646.62932
97398.73124,97554.28771,97554.28771,97454.00972,97646.96852
97398.73124,97554.28771,97554.28771,97454.00972,97646.96852
97398.73124,97554.28771,97554.28771,97454.00972,97646.96852
97397.23472,97552.78879,97552.7888,97452.51235,97645.46818
97397.23472,97552.78879,97552.7888,97452.51235,97645.46818
97397.23472,97552.78879,97552.7888,97452.51235,97645.46818
97397.23472,97552.78879,97552.7888,97452.51235,97645.46818
97399.22376,97554.78102,97554.78102,97454.50252,97647.4623
97399.22376,97554.78102,97554.78102,97454.50252,97647.4623
97400.6169,97556.17639,97556.17639,97455.89646,97648.85899
97400.6169,97556.17639,97556.17639,97455.89646,97648.85899
97400.6169,97556.17639,97556.17639,97455.89646,97648.85899
97396.53862,97552.09159,97552.09158,97451.81585,97644.77031
97396.53862,97552.09159,97552.09158,97451.81585,97644.77031
97396.53862,97552.09159,97552.09158,97451.81585,97644.77031
97396.53862,97552.09159,97552.09158,97451.81585,97644.77031
97396.53862,97552.09159,97552.09158,97451.81585,97644.77031
97398.56525,97554.12145,97554.12145,97453.84364,97646.80211
97398.56525,97554.12145,97554.12145,97453.84364,97646.80211
97398.56525,97554.12145,97554.12145,97453.84364,97646.80211
97398.52847,97554.08461,97554.08462,97453.80684,97646.76523
97398.52847,97554.08461,97554.08462,97453.80684,97646.76523
97398.52847,97554.08461,97554.08462,97453.80684,97646.76523
97399.21683,97554.77407,97554.77408,97454.49559,97647.45535
97399.21683,97554.77407,97554.77408,97454.49559,97647.45535
97402.7574,97558.32031,97558.32031,97458.03818,97651.00495
97402.7574,97558.32031,97558.32031,97458.03818,97651.00495
97397.98722,97553.5425,97553.5425,97453.26528,97646.2226
97397.98722,97553.5425,97553.5425,97453.26528,97646.2226
97397.98722,97553.5425,97553.5425,97453.26528,97646.2226
97398.95871,97554.51554,97554.51554,97454.23732,97647.19657
97398.95871,97554.51554,97554.51554,97454.23732,97647.19657
97396.47903,97552.03189,97552.0319,97451.75622,97644.71056
97396.47903,97552.03189,97552.0319,97451.75622,97644.71056
97396.47903,97552.03189,97552.0319,97451.75622,97644.71056
97402.53428,97558.09683,97558.09683,97457.81493,97650.78126
97402.53428,97558.09683,97558.09683,97457.81493,97650.78126
97402.53428,97558.09683,97558.09683,97457.81493,97650.78126
97402.53428,97558.09683,97558.09683,97457.81493,97650.78126
97400.12188,97555.68058,97555.68058,97455.40115,97648.36271
97400.12188,97555.68058,97555.68058,97455.40115,97648.36271
97399.0694,97554.62641,97554.62641,97454.34807,97647.30754
97399.0694,97554.62641,97554.62641,97454.34807,97647.30754
97398.43234,97553.98833,97553.98833,97453.71065,97646.66886
97398.43234,97553.98833,97553.98833,97453.71065,97646.66886
97398.43234,97553.98833,97553.98833,97453.71065,97646.66886
97397.60892,97553.16359,97553.16359,97452.88676,97645.84334
97397.60892,97553.16359,97553.16359,97452.88676,97645.84334
97397.60892,97553.16359,97553.16359,97452.88676,97645.84334
97399.30072,97554.8581,97554.8581,97454.57953,97647.53945
97399.30072,97554.8581,97554.8581,97454.57953,97647.53945
97399.30072,97554.8581,97554.8581,97454.57953,97647.53945
97397.18453,97552.73852,97552.73853,97452.46213,97645.41786
97397.18453,97552.73852,97552.73853,97452.46213,97645.41786
97397.13547,97552.68939,97552.68939,97452.41304,97645.36868
97397.13547,97552.68939,97552.68939,97452.41304,97645.36868
97396.46819,97552.02104,97552.02104,97451.74538,97644.6997
97396.46819,97552.02104,97552.02104,97451.74538,97644.6997
97396.46819,97552.02104,97552.02104,97451.74538,97644.6997
97396.46819,97552.02104,97552.02104,97451.74538,97644.6997
97396.46819,97552.02104,97552.02104,97451.74538,97644.6997
97398.26219,97553.81791,97553.81791,97453.5404,97646.49827
97398.26219,97553.81791,97553.81791,97453.5404,97646.49827
97398.26219,97553.81791,97553.81791,97453.5404,97646.49827
97398.10242,97553.65789,97553.65788,97453.38054,97646.3381
97398.10242,97553.65789,97553.65788,97453.38054,97646.3381
97398.10242,97553.65789,97553.65788,97453.38054,97646.3381
97398.86264,97554.41932,97554.41932,97454.1412,97647.10025
97398.86264,97554.41932,97554.41932,97454.1412,97647.10025
97394.61394,97550.16382,97550.16382,97449.89007,97642.84072
97394.61394,97550.16382,97550.16382,97449.89007,97642.84072
97395.60311,97551.15458,97551.15457,97450.8798,97643.83241
97395.60311,97551.15458,97551.15457,97450.8798,97643.83241
97395.35893,97550.91,97550.91,97450.63549,97643.58761
97395.35893,97550.91,97550.91,97450.63549,97643.58761
97396.7323,97552.28557,97552.28557,97452.00964,97644.96448
97396.7323,97552.28557,97552.28557,97452.00964,97644.96448
97396.7323,97552.28557,97552.28557,97452.00964,97644.96448
97396.45002,97552.00284,97552.00284,97451.7272,97644.68148
97396.45002,97552.00284,97552.00284,97451.7272,97644.68148
97396.45002,97552.00284,97552.00284,97451.7272,97644.68148
97396.45002,97552.00284,97552.00284,97451.7272,97644.68148
97396.45002,97552.00284,97552.00284,97451.7272,97644.68148
97396.82044,97552.37386,97552.37385,97452.09783,97645.05284
97396.82044,97552.37386,97552.37385,97452.09783,97645.05284
97395.86368,97551.41556,97551.41556,97451.14052,97644.09364
97395.86368,97551.41556,97551.41556,97451.14052,97644.09364
97401.064,97556.62421,97556.6242,97456.34381,97649.30723
97401.064,97556.62421,97556.6242,97456.34381,97649.30723
97397.53945,97553.09402,97553.09401,97452.81725,97645.77369
97397.53945,97553.09402,97553.09401,97452.81725,97645.77369
97397.53945,97553.09402,97553.09401,97452.81725,97645.77369
97396.9218,97552.47538,97552.47537,97452.19925,97645.15446
97396.9218,97552.47538,97552.47537,97452.19925,97645.15446
97396.9218,97552.47538,97552.47537,97452.19925,97645.15446
97396.9218,97552.47538,97552.47537,97452.19925,97645.15446
97398.03266,97553.58801,97553.58801,97453.31074,97646.26816
